Entity	QRank	person	personLabel	dob
Q6938628	4639	http://www.wikidata.org/entity/Q6938628	Muriel George	1883.0
Q7173443	4638	http://www.wikidata.org/entity/Q7173443	Peter Craze	1946.0
Q112074134	4637	http://www.wikidata.org/entity/Q112074134	Malik Owolabi-Belewu	2002.0
Q15720537	4636	http://www.wikidata.org/entity/Q15720537	Jessica Mann	1937.0
Q20423780	4636	http://www.wikidata.org/entity/Q20423780	Nancy Khedouri	2000.0
Q4149662	4635	http://www.wikidata.org/entity/Q4149662	Lavinia Greenlaw	1962.0
Q326481	4629	http://www.wikidata.org/entity/Q326481	Konrad Bartelski	1954.0
Q5584962	4626	http://www.wikidata.org/entity/Q5584962	Gordon Chater	1922.0
Q52274646	4623	http://www.wikidata.org/entity/Q52274646	Fox Fisher	1980.0
Q18637605	4622	http://www.wikidata.org/entity/Q18637605	Mohammed Sadiq Mamdani	1983.0
Q1375075	4618	http://www.wikidata.org/entity/Q1375075	Frederick Smith	1805.0
Q2070271	4618	http://www.wikidata.org/entity/Q2070271	Sir Percy Loraine, 12th Baronet	1880.0
Q974393	4615	http://www.wikidata.org/entity/Q974393	David Soskice	1942.0
Q904682	4613	http://www.wikidata.org/entity/Q904682	Henry Drysdale Dakin	1880.0
Q7339999	4613	http://www.wikidata.org/entity/Q7339999	Rob Bruniges	1956.0
Q2365347	4612	http://www.wikidata.org/entity/Q2365347	Noel Noel-Buxton	1869.0
Q1241814	4611	http://www.wikidata.org/entity/Q1241814	Martin Goodman	1953.0
Q2014357	4610	http://www.wikidata.org/entity/Q2014357	Henry Lytton	1865.0
Q7847028	4608	http://www.wikidata.org/entity/Q7847028	Troy Waters	1965.0
Q1928654	4606	http://www.wikidata.org/entity/Q1928654	Michael Morris, Baron Naseby	1936.0
Q2163271	4606	http://www.wikidata.org/entity/Q2163271	Thomas Alexander Browne	1826.0
Q20988977	4605	http://www.wikidata.org/entity/Q20988977	Pamela Bianco	1906.0
Q4723042	4604	http://www.wikidata.org/entity/Q4723042	Alfred Lamert Dickens	1822.0
Q3048610	4602	http://www.wikidata.org/entity/Q3048610	Edward Middleton Barry	1830.0
Q3101508	4602	http://www.wikidata.org/entity/Q3101508	George Dance the Elder	1695.0
Q706470	4601	http://www.wikidata.org/entity/Q706470	Cecil Reddie	1858.0
Q16018831	4601	http://www.wikidata.org/entity/Q16018831	Mary Malcolm	1918.0
Q937865	4598	http://www.wikidata.org/entity/Q937865	Ferdinand Gottschalk	1858.0
Q6474185	4598	http://www.wikidata.org/entity/Q6474185	Laith Pharaon	1968.0
Q6306210	4597	http://www.wikidata.org/entity/Q6306210	Julia Blackburn	1948.0
Q7244260	4594	http://www.wikidata.org/entity/Q7244260	Tonye Princewill	1969.0
Q4889020	4593	http://www.wikidata.org/entity/Q4889020	Benjamin McNair	1974.0
Q16218690	4593	http://www.wikidata.org/entity/Q16218690	N'fa	1979.0
Q3336290	4588	http://www.wikidata.org/entity/Q3336290	Nat Cohen	1905.0
Q4233315	4587	http://www.wikidata.org/entity/Q4233315	Edred John Henry Corner	1906.0
Q5386037	4587	http://www.wikidata.org/entity/Q5386037	Eric Appapoulay	1971.0
Q13560766	4586	http://www.wikidata.org/entity/Q13560766	Mary Frank	1933.0
Q5978904	4581	http://www.wikidata.org/entity/Q5978904	John Fane, 11th Earl of Westmorland	1784.0
Q21468045	4576	http://www.wikidata.org/entity/Q21468045	Ricardo Bell	1858.0
Q5496808	4575	http://www.wikidata.org/entity/Q5496808	Freddie Viggers	1951.0
Q5543817	4575	http://www.wikidata.org/entity/Q5543817	George Rex	1765.0
Q2639026	4574	http://www.wikidata.org/entity/Q2639026	Albert Whitlock	1915.0
Q5290454	4573	http://www.wikidata.org/entity/Q5290454	Dominic Anciano	1959.0
Q5927993	4570	http://www.wikidata.org/entity/Q5927993	Sophia Baddeley	1745.0
Q15998888	4568	http://www.wikidata.org/entity/Q15998888	John Benjamin Sainsbury	1871.0
Q5337529	4563	http://www.wikidata.org/entity/Q5337529	Edgar Wreford	1923.0
Q6135434	4563	http://www.wikidata.org/entity/Q6135434	James Hamilton	1712.0
Q889377	4560	http://www.wikidata.org/entity/Q889377	Henry Middleton	1770.0
Q3901458	4559	http://www.wikidata.org/entity/Q3901458	Philip Henry	1631.0
Q6297658	4559	http://www.wikidata.org/entity/Q6297658	Joyce Windsor	1932.0
Q4718856	4557	http://www.wikidata.org/entity/Q4718856	Alexander Fiske-Harrison	1976.0
Q24373878	4555	http://www.wikidata.org/entity/Q24373878	Daisy Dunn	1987.0
Q7802903	4554	http://www.wikidata.org/entity/Q7802903	Tilly Kettle	1735.0
Q1034543	4553	http://www.wikidata.org/entity/Q1034543	George Granville	1666.0
Q6780551	4553	http://www.wikidata.org/entity/Q6780551	Mary Priestley	1925.0
Q435814	4551	http://www.wikidata.org/entity/Q435814	Franny Armstrong	1972.0
Q1643046	4551	http://www.wikidata.org/entity/Q1643046	Jack Odell	1920.0
Q1797831	4550	http://www.wikidata.org/entity/Q1797831	Mary Hays	1759.0
Q1998583	4550	http://www.wikidata.org/entity/Q1998583	Robert White	1538.0
Q1541977	4547	http://www.wikidata.org/entity/Q1541977	Graham Waterhouse	1962.0
Q4775358	4547	http://www.wikidata.org/entity/Q4775358	Antix	1985.0
Q104413553	4539	http://www.wikidata.org/entity/Q104413553	Margaret Halstan	1879.0
Q5436565	4538	http://www.wikidata.org/entity/Q5436565	Faryar Shirzad	1965.0
Q168194	4536	http://www.wikidata.org/entity/Q168194	Clifton Parker	1905.0
Q262972	4536	http://www.wikidata.org/entity/Q262972	Thomas Wildey	1782.0
Q572746	4535	http://www.wikidata.org/entity/Q572746	Anthony Arndt	1952.0
Q1231633	4533	http://www.wikidata.org/entity/Q1231633	Edward Newman	1801.0
Q324807	4531	http://www.wikidata.org/entity/Q324807	Anthony McCall	1946.0
Q5308757	4530	http://www.wikidata.org/entity/Q5308757	Dru Masters	1965.0
Q16975648	4530	http://www.wikidata.org/entity/Q16975648	Janice Atkinson	1962.0
Q628065	4529	http://www.wikidata.org/entity/Q628065	Herbert Dingle	1890.0
Q4669189	4529	http://www.wikidata.org/entity/Q4669189	Abraham Solomon	1823.0
Q5516054	4529	http://www.wikidata.org/entity/Q5516054	Gabrielle Bell	1976.0
Q4454604	4528	http://www.wikidata.org/entity/Q4454604	Michael Nolan, Baron Nolan	1928.0
Q1769830	4523	http://www.wikidata.org/entity/Q1769830	Ron Herron	1930.0
Q6524094	4522	http://www.wikidata.org/entity/Q6524094	Leo Noe	1953.0
Q1923560	4521	http://www.wikidata.org/entity/Q1923560	John Rich	1692.0
Q1677384	4519	http://www.wikidata.org/entity/Q1677384	Jacky Sangster	1974.0
Q13530031	4519	http://www.wikidata.org/entity/Q13530031	Marion Roe	1936.0
Q15433484	4519	http://www.wikidata.org/entity/Q15433484	Mary De Morgan	1850.0
Q685117	4516	http://www.wikidata.org/entity/Q685117	Joseph Gallagher	1964.0
Q5080054	4513	http://www.wikidata.org/entity/Q5080054	Charles Landseer	1799.0
Q1452901	4511	http://www.wikidata.org/entity/Q1452901	Frederick H. Evans	1853.0
Q1853036	4510	http://www.wikidata.org/entity/Q1853036	Terence Spinks	1938.0
Q1756899	4507	http://www.wikidata.org/entity/Q1756899	Molly Lefebure	1919.0
Q15487135	4507	http://www.wikidata.org/entity/Q15487135	Neil Humphreys	1974.0
Q589005	4506	http://www.wikidata.org/entity/Q589005	Gino Watkins	1907.0
Q97071645	4504	http://www.wikidata.org/entity/Q97071645	Jahmal Hector-Ingram	1998.0
Q335667	4501	http://www.wikidata.org/entity/Q335667	Henry Bathurst, 2nd Earl Bathurst	1714.0
Q615307	4501	http://www.wikidata.org/entity/Q615307	Julian MacLaren-Ross	1912.0
Q3826510	4501	http://www.wikidata.org/entity/Q3826510	Royall Tyler	1936.0
Q101503897	4501	http://www.wikidata.org/entity/Q101503897	Mohamed Bettamer	1993.0
Q1193416	4499	http://www.wikidata.org/entity/Q1193416	Robert Bruce, 1st Earl of Ailesbury	1626.0
Q3399106	4497	http://www.wikidata.org/entity/Q3399106	Stanley Long	1933.0
Q7804145	4495	http://www.wikidata.org/entity/Q7804145	Tim Rathbone	1933.0
Q5636791	4487	http://www.wikidata.org/entity/Q5636791	Habib Nasib Nader	1979.0
Q4020023	4486	http://www.wikidata.org/entity/Q4020023	William George Howard, 8th Earl of Carlisle	1808.0
Q7425108	4484	http://www.wikidata.org/entity/Q7425108	Sasha Siem	1984.0
Q356998	4483	http://www.wikidata.org/entity/Q356998	Harold French	1897.0
Q6683280	4483	http://www.wikidata.org/entity/Q6683280	Patrick Compton	1952.0
Q7176765	4482	http://www.wikidata.org/entity/Q7176765	Peter Samuelson	1951.0
Q56395798	4482	http://www.wikidata.org/entity/Q56395798	Adam Sisman	1954.0
Q1168038	4479	http://www.wikidata.org/entity/Q1168038	William John Little	1810.0
Q3900850	4477	http://www.wikidata.org/entity/Q3900850	Peter Frampton	1950.0
Q1933216	4473	http://www.wikidata.org/entity/Q1933216	Mike Hulme	1960.0
Q6769905	4471	http://www.wikidata.org/entity/Q6769905	Mark Summers	2000.0
Q6523582	4467	http://www.wikidata.org/entity/Q6523582	Leo Britt	1908.0
Q5586304	4463	http://www.wikidata.org/entity/Q5586304	William Bridgeman, 1st Viscount Bridgeman	1864.0
Q16859638	4461	http://www.wikidata.org/entity/Q16859638	Paul Whitehead	1710.0
Q138192	4460	http://www.wikidata.org/entity/Q138192	Giles Radice, Baron Radice	1936.0
Q22004511	4460	http://www.wikidata.org/entity/Q22004511	Deborah Hyde	1965.0
Q1699042	4455	http://www.wikidata.org/entity/Q1699042	John Fleming	1969.0
Q18907526	4455	http://www.wikidata.org/entity/Q18907526	Tom Rosenthal	1996.0
Q7812626	4454	http://www.wikidata.org/entity/Q7812626	Todd Sharpville	1970.0
Q98446506	4453	http://www.wikidata.org/entity/Q98446506	Yitzchok Yehoshua Heshel Friedman	1996.0
Q29068768	4452	http://www.wikidata.org/entity/Q29068768	Grace Mandeville	1994.0
Q6035746	4446	http://www.wikidata.org/entity/Q6035746	Innes McCartney	1964.0
Q3760572	4445	http://www.wikidata.org/entity/Q3760572	George Legge, 1st Baron Dartmouth	1647.0
Q109472975	4445	http://www.wikidata.org/entity/Q109472975	Rebecca Tamás	1988.0
Q50825634	4444	http://www.wikidata.org/entity/Q50825634	Nick Maley	1949.0
Q33101774	4443	http://www.wikidata.org/entity/Q33101774	Dorothy Fellowes-Gordon	1891.0
Q5228789	4441	http://www.wikidata.org/entity/Q5228789	Dave Freeman	1922.0
Q11288147	4439	http://www.wikidata.org/entity/Q11288147	William Herbert, 1st Marquess of Powis	1626.0
Q15982019	4436	http://www.wikidata.org/entity/Q15982019	Jamal Mahjoub	1960.0
Q18085857	4436	http://www.wikidata.org/entity/Q18085857	Georgia Hardinge	1984.0
Q4707081	4433	http://www.wikidata.org/entity/Q4707081	Alan Knight	1946.0
Q3370769	4432	http://www.wikidata.org/entity/Q3370769	Paul Burke	1973.0
Q504527	4431	http://www.wikidata.org/entity/Q504527	Andy Ducat	1886.0
Q2542057	4431	http://www.wikidata.org/entity/Q2542057	Samuel Scott	1702.0
Q3293976	4431	http://www.wikidata.org/entity/Q3293976	Mark Alizart	1975.0
Q1502976	4429	http://www.wikidata.org/entity/Q1502976	Geoffrey Finsberg	1926.0
Q5393994	4428	http://www.wikidata.org/entity/Q5393994	Ernest Weekley	1865.0
Q935307	4425	http://www.wikidata.org/entity/Q935307	Paul Fildes	1882.0
Q1252426	4425	http://www.wikidata.org/entity/Q1252426	Reginald W. James	1891.0
Q3219642	4425	http://www.wikidata.org/entity/Q3219642	Laurie Allan	1943.0
Q1149378	4423	http://www.wikidata.org/entity/Q1149378	Charlotte Fitzalan-Howard, Duchess of Norfolk	1788.0
Q3525041	4423	http://www.wikidata.org/entity/Q3525041	Thomas Delavall	1620.0
Q441587	4419	http://www.wikidata.org/entity/Q441587	Wendy Toye	1917.0
Q545038	4419	http://www.wikidata.org/entity/Q545038	William Thomas Blanford	1832.0
Q967473	4419	http://www.wikidata.org/entity/Q967473	George Derwent Thomson	1903.0
Q3967705	4416	http://www.wikidata.org/entity/Q3967705	Stacey Hayes	1976.0
Q4772623	4416	http://www.wikidata.org/entity/Q4772623	Anthony Green	1939.0
Q7789730	4416	http://www.wikidata.org/entity/Q7789730	Thomas Forster	1683.0
Q5112963	4415	http://www.wikidata.org/entity/Q5112963	Christopher Norris	1947.0
Q289313	4414	http://www.wikidata.org/entity/Q289313	William Windham	1750.0
Q6212197	4410	http://www.wikidata.org/entity/Q6212197	Joe Saward	1961.0
Q1495741	4408	http://www.wikidata.org/entity/Q1495741	Gat Decor	2000.0
Q5045246	4408	http://www.wikidata.org/entity/Q5045246	Caroline Trettine	1958.0
Q7563048	4406	http://www.wikidata.org/entity/Q7563048	Sophie Parkin	1961.0
Q336149	4405	http://www.wikidata.org/entity/Q336149	Patricia Rawlings, Baroness Rawlings	1939.0
Q5537867	4405	http://www.wikidata.org/entity/Q5537867	George Child Villiers, 6th Earl of Jersey	1808.0
Q6181169	4404	http://www.wikidata.org/entity/Q6181169	Jeremy Browne, 11th Marquess of Sligo	1939.0
Q5416200	4400	http://www.wikidata.org/entity/Q5416200	Eve Taylor	1915.0
Q7174707	4399	http://www.wikidata.org/entity/Q7174707	Peter Hogan	1954.0
Q4997872	4398	http://www.wikidata.org/entity/Q4997872	Bunny Roger	1911.0
Q6755878	4397	http://www.wikidata.org/entity/Q6755878	Marc Singer	1970.0
Q5735760	4396	http://www.wikidata.org/entity/Q5735760	Herbert Thurston	1856.0
Q47460007	4396	http://www.wikidata.org/entity/Q47460007	Baba, Baroness d'Erlanger	1902.0
Q5056448	4395	http://www.wikidata.org/entity/Q5056448	Cecilia McDowall	1951.0
Q5362794	4395	http://www.wikidata.org/entity/Q5362794	Elizabeth Fox, Baroness Holland	1771.0
Q3182519	4392	http://www.wikidata.org/entity/Q3182519	John Stephenson	1962.0
Q4081260	4392	http://www.wikidata.org/entity/Q4081260	Daisy Bates	1974.0
Q96249	4390	http://www.wikidata.org/entity/Q96249	Carl-Peter Forster	1954.0
Q4153311	4386	http://www.wikidata.org/entity/Q4153311	Lydia Goehr	1960.0
Q1651801	4383	http://www.wikidata.org/entity/Q1651801	William Bach, Baron Bach	1946.0
Q2036489	4383	http://www.wikidata.org/entity/Q2036489	Oswald Szemerényi	1913.0
Q16193749	4383	http://www.wikidata.org/entity/Q16193749	Kobena Mercer	1960.0
Q4283872	4382	http://www.wikidata.org/entity/Q4283872	Anthony Mascolo	1965.0
Q2744017	4379	http://www.wikidata.org/entity/Q2744017	Ray Lawrence	1948.0
Q6267350	4373	http://www.wikidata.org/entity/Q6267350	Johnny Mowlem	1969.0
Q7329143	4373	http://www.wikidata.org/entity/Q7329143	Richard Solomons	1961.0
Q28406681	4370	http://www.wikidata.org/entity/Q28406681	Josef Anton Hofmann	1924.0
Q4814993	4369	http://www.wikidata.org/entity/Q4814993	Helen Gwynne-Vaughan	1879.0
Q7360138	4369	http://www.wikidata.org/entity/Q7360138	Rolan Bell	1983.0
Q7519362	4369	http://www.wikidata.org/entity/Q7519362	Simon Milton	1961.0
Q16199368	4366	http://www.wikidata.org/entity/Q16199368	Raef Bjayou	1980.0
Q7188608	4362	http://www.wikidata.org/entity/Q7188608	Phyllis Neilson–Terry	1892.0
Q1820787	4360	http://www.wikidata.org/entity/Q1820787	Leslie Greengard	1957.0
Q815773	4356	http://www.wikidata.org/entity/Q815773	Bella Woolf	1877.0
Q12324948	4356	http://www.wikidata.org/entity/Q12324948	Louis Levy	1894.0
Q5145228	4355	http://www.wikidata.org/entity/Q5145228	Colin Jackson	1946.0
Q1808329	4353	http://www.wikidata.org/entity/Q1808329	Ann Pouder	1807.0
Q1291563	4352	http://www.wikidata.org/entity/Q1291563	Edward Armitage	1817.0
Q90305195	4352	http://www.wikidata.org/entity/Q90305195	Barbie Sins	1991.0
Q1389485	4349	http://www.wikidata.org/entity/Q1389485	Thomas Weld	1773.0
Q21127515	4349	http://www.wikidata.org/entity/Q21127515	Hana Geißendörfer	1984.0
Q4800016	4348	http://www.wikidata.org/entity/Q4800016	Arthur Power	1889.0
Q2086091	4347	http://www.wikidata.org/entity/Q2086091	Philip Candelas	1951.0
Q239127	4345	http://www.wikidata.org/entity/Q239127	Adam LeBor	1961.0
Q4934698	4339	http://www.wikidata.org/entity/Q4934698	Maria Akraka	1966.0
Q15739609	4339	http://www.wikidata.org/entity/Q15739609	Polly Arnold	1972.0
Q337430	4338	http://www.wikidata.org/entity/Q337430	Henry Enfield Roscoe	1833.0
Q45849301	4335	http://www.wikidata.org/entity/Q45849301	Lesley Nneka Arimah	1983.0
Q7926403	4329	http://www.wikidata.org/entity/Q7926403	Victor Turner	1892.0
Q7088095	4328	http://www.wikidata.org/entity/Q7088095	Olivia Rossetti Agresti	1875.0
Q7701918	4328	http://www.wikidata.org/entity/Q7701918	Terence Hogan	1931.0
Q928236	4327	http://www.wikidata.org/entity/Q928236	Henry Baker	1698.0
Q2451241	4327	http://www.wikidata.org/entity/Q2451241	Tristram Stuart	1977.0
Q6555592	4325	http://www.wikidata.org/entity/Q6555592	Lionel Cranfield, 1st Earl of Middlesex	1575.0
Q7174476	4325	http://www.wikidata.org/entity/Q7174476	Peter Haigh	1925.0
Q4944529	4323	http://www.wikidata.org/entity/Q4944529	Ethel M. Dell	1881.0
Q593928	4322	http://www.wikidata.org/entity/Q593928	William Faversham	1868.0
Q64748072	4321	http://www.wikidata.org/entity/Q64748072	Marvel Ekpiteta	1995.0
Q2427494	4320	http://www.wikidata.org/entity/Q2427494	Thomas Stothard	1755.0
Q6551657	4319	http://www.wikidata.org/entity/Q6551657	Linda Hoyle	1946.0
Q6697145	4318	http://www.wikidata.org/entity/Q6697145	Lucien Wolf	1857.0
Q6396502	4314	http://www.wikidata.org/entity/Q6396502	Kevin Higgins	1967.0
Q944833	4312	http://www.wikidata.org/entity/Q944833	James Weaver	1955.0
Q5239627	4310	http://www.wikidata.org/entity/Q5239627	David Sedley	1947.0
Q1707243	4309	http://www.wikidata.org/entity/Q1707243	Joseph Highmore	1692.0
Q5230849	4309	http://www.wikidata.org/entity/Q5230849	David Armine Howarth	1912.0
Q3157355	4303	http://www.wikidata.org/entity/Q3157355	Jack de Keyzer	1955.0
Q512859	4302	http://www.wikidata.org/entity/Q512859	Shannon Saunders	1994.0
Q3299788	4301	http://www.wikidata.org/entity/Q3299788	Matthew Raymond-Barker	1989.0
Q5401328	4298	http://www.wikidata.org/entity/Q5401328	Esther de Berdt Reed	1746.0
Q6128500	4297	http://www.wikidata.org/entity/Q6128500	James Alexander, 3rd Earl of Caledon	1812.0
Q2068996	4293	http://www.wikidata.org/entity/Q2068996	Polydore Plasden	1563.0
Q7979350	4291	http://www.wikidata.org/entity/Q7979350	Weedon Grossmith	1852.0
Q5076943	4288	http://www.wikidata.org/entity/Q5076943	Charles Douglas-Home	1937.0
Q5717443	4288	http://www.wikidata.org/entity/Q5717443	Henry Arundell, 3rd Baron Arundell of Wardour	1607.0
Q435426	4286	http://www.wikidata.org/entity/Q435426	Anna Brassey, Baroness Brassey	1839.0
Q5499403	4286	http://www.wikidata.org/entity/Q5499403	Fredric Warburg	1898.0
Q12147434	4282	http://www.wikidata.org/entity/Q12147434	Ray Caesar	1958.0
Q695156	4278	http://www.wikidata.org/entity/Q695156	Arnold Fitz Thedmar	1201.0
Q4400978	4278	http://www.wikidata.org/entity/Q4400978	Charles Cadogan, 1st Earl Cadogan	1728.0
Q2079331	4273	http://www.wikidata.org/entity/Q2079331	Philip Howard	1629.0
Q15436118	4273	http://www.wikidata.org/entity/Q15436118	Warne Livesey	1959.0
Q7129150	4271	http://www.wikidata.org/entity/Q7129150	Pamela Frankau	1908.0
Q5345590	4270	http://www.wikidata.org/entity/Q5345590	Edward Thomas Daniell	1804.0
Q1484037	4268	http://www.wikidata.org/entity/Q1484037	Samuel Orchart Beeton	1831.0
Q3416115	4267	http://www.wikidata.org/entity/Q3416115	Rachel Petladwala	1993.0
Q347222	4262	http://www.wikidata.org/entity/Q347222	Frederic Harrison	1831.0
Q4895800	4257	http://www.wikidata.org/entity/Q4895800	Bertram Mills	1873.0
Q5775798	4256	http://www.wikidata.org/entity/Q5775798	Coca Gómez	1975.0
Q832532	4255	http://www.wikidata.org/entity/Q832532	George Lillo	1693.0
Q109466872	4255	http://www.wikidata.org/entity/Q109466872	Colin Smith	1936.0
Q7182520	4254	http://www.wikidata.org/entity/Q7182520	Phil Wainman	1946.0
Q7490799	4251	http://www.wikidata.org/entity/Q7490799	Shaun Bonett	1971.0
Q3087071	4250	http://www.wikidata.org/entity/Q3087071	Frederick Cayley Robinson	1862.0
Q3480955	4250	http://www.wikidata.org/entity/Q3480955	Sigurður Sigurjónsson	1955.0
Q4772366	4249	http://www.wikidata.org/entity/Q4772366	Anthony Davis	1974.0
Q6236480	4249	http://www.wikidata.org/entity/Q6236480	John Gross	1935.0
Q58975001	4249	http://www.wikidata.org/entity/Q58975001	Christian Mbulu	1996.0
Q6221807	4246	http://www.wikidata.org/entity/Q6221807	John Bevan	1894.0
Q344226	4242	http://www.wikidata.org/entity/Q344226	Hovsep Aznavur	1854.0
Q3185688	4242	http://www.wikidata.org/entity/Q3185688	Joseph Townsend	1739.0
Q5537863	4237	http://www.wikidata.org/entity/Q5537863	George Chichester, 3rd Marquess of Donegall	1797.0
Q743546	4236	http://www.wikidata.org/entity/Q743546	Jack Baldwin	1938.0
