Entity	QRank	species	speciesLabel	unit	unitLabel	maxMass
Q864359	210095	http://www.wikidata.org/entity/Q864359	Great Indian Bustard	http://www.wikidata.org/entity/Q41803	gram	145.0
Q21949185	209658	http://www.wikidata.org/entity/Q21949185	Siberian Crane	http://www.wikidata.org/entity/Q41803	gram	197.0
Q207838	209151	http://www.wikidata.org/entity/Q207838	Marsh Tit	http://www.wikidata.org/entity/Q41803	gram	11.9
Q26680	208446	http://www.wikidata.org/entity/Q26680	Barnacle Goose	http://www.wikidata.org/entity/Q11570	gram	1788.0
Q208763	206744	http://www.wikidata.org/entity/Q208763	African Sacred Ibis	http://www.wikidata.org/entity/Q41803	gram	62.0
Q208004	206558	http://www.wikidata.org/entity/Q208004	American Flamingo	http://www.wikidata.org/entity/Q11570	gram	3579.0
Q26431	206177	http://www.wikidata.org/entity/Q26431	Western Marsh Harrier	http://www.wikidata.org/entity/Q41803	gram	40.0
Q247774	205736	http://www.wikidata.org/entity/Q247774	tayra	http://www.wikidata.org/entity/Q41803	gram	100.0
Q632213	205563	http://www.wikidata.org/entity/Q632213	Rosy-faced Lovebird	http://www.wikidata.org/entity/Q41803	gram	54.0
Q331065	204568	http://www.wikidata.org/entity/Q331065	Sunda Zebra Finch	http://www.wikidata.org/entity/Q41803	gram	0.98
Q184825	203547	http://www.wikidata.org/entity/Q184825	Redwing	http://www.wikidata.org/entity/Q41803	gram	62.0
Q273331	201066	http://www.wikidata.org/entity/Q273331	Irrawaddy dolphin	http://www.wikidata.org/entity/Q11570	gram	123500.0
Q125895	199529	http://www.wikidata.org/entity/Q125895	Short-toed Treecreeper	http://www.wikidata.org/entity/Q41803	gram	8.4
Q742698	198878	http://www.wikidata.org/entity/Q742698	Harris's Hawk	http://www.wikidata.org/entity/Q41803	gram	997.7
Q200400	198052	http://www.wikidata.org/entity/Q200400	Otocyon megalotis	http://www.wikidata.org/entity/Q11570	gram	4150.0
Q178702	196709	http://www.wikidata.org/entity/Q178702	Willow Grouse	http://www.wikidata.org/entity/Q41803	gram	720.0
Q242419	196330	http://www.wikidata.org/entity/Q242419	numbat	http://www.wikidata.org/entity/Q41803	gram	600.0
Q25876	195479	http://www.wikidata.org/entity/Q25876	Eurasian Hobby	http://www.wikidata.org/entity/Q41803	gram	240.5
Q1234856	194737	http://www.wikidata.org/entity/Q1234856	Great-tailed Grackle	http://www.wikidata.org/entity/Q41803	gram	221.5
Q855348	194099	http://www.wikidata.org/entity/Q855348	Southern Lapwing	http://www.wikidata.org/entity/Q41803	gram	270.0
Q754992	192536	http://www.wikidata.org/entity/Q754992	White-nosed Coati	http://www.wikidata.org/entity/Q41803	gram	180.0
Q738534	192523	http://www.wikidata.org/entity/Q738534	Tufted Titmouse	http://www.wikidata.org/entity/Q41803	gram	1.9
Q282687	192278	http://www.wikidata.org/entity/Q282687	Black-capped Chickadee	http://www.wikidata.org/entity/Q41803	gram	13.0
Q1077651	191238	http://www.wikidata.org/entity/Q1077651	Schlegel's Japanese gecko	http://www.wikidata.org/entity/Q41803	gram	5.6
Q18854	188858	http://www.wikidata.org/entity/Q18854	Eurasian Curlew	http://www.wikidata.org/entity/Q41803	gram	869.0
Q188877	188141	http://www.wikidata.org/entity/Q188877	Brambling	http://www.wikidata.org/entity/Q41803	gram	22.0
Q752465	188071	http://www.wikidata.org/entity/Q752465	Wedge-tailed Eagle	http://www.wikidata.org/entity/Q11570	gram	3810.0
Q838749	184604	http://www.wikidata.org/entity/Q838749	Steller's Jay	http://www.wikidata.org/entity/Q41803	gram	94.0
Q774716	183283	http://www.wikidata.org/entity/Q774716	Eastern cottontail	http://www.wikidata.org/entity/Q11570	gram	1244000.0
Q232619	181199	http://www.wikidata.org/entity/Q232619	hooded pitohui	http://www.wikidata.org/entity/Q41803	gram	93.0
Q1585636	180242	http://www.wikidata.org/entity/Q1585636	Carolina Wren	http://www.wikidata.org/entity/Q41803	gram	19.3
Q1043401	180144	http://www.wikidata.org/entity/Q1043401	Green-cheeked Conure	http://www.wikidata.org/entity/Q41803	gram	77.0
Q187024	179916	http://www.wikidata.org/entity/Q187024	corsac fox	http://www.wikidata.org/entity/Q41803	gram	62.5
Q201316	179824	http://www.wikidata.org/entity/Q201316	Grey Wagtail	http://www.wikidata.org/entity/Q41803	gram	17.4
Q755719	179557	http://www.wikidata.org/entity/Q755719	Giant armadillo	http://www.wikidata.org/entity/Q41803	gram	113.0
Q26444	176143	http://www.wikidata.org/entity/Q26444	Tufted Duck	http://www.wikidata.org/entity/Q41803	gram	56.0
Q27074540	174953	http://www.wikidata.org/entity/Q27074540	Snow Goose	http://www.wikidata.org/entity/Q11570	gram	2630.0
Q207246	174797	http://www.wikidata.org/entity/Q207246	Magellanic Penguin	http://www.wikidata.org/entity/Q11570	gram	4470.0
Q219565	173479	http://www.wikidata.org/entity/Q219565	Grevy's zebra	http://www.wikidata.org/entity/Q11570	gram	40000.0
Q170251	173004	http://www.wikidata.org/entity/Q170251	Short-toed Snake Eagle	http://www.wikidata.org/entity/Q41803	gram	136.0
Q729420	172095	http://www.wikidata.org/entity/Q729420	Roborovski hamster	http://www.wikidata.org/entity/Q41803	gram	1.55
Q21062	170822	http://www.wikidata.org/entity/Q21062	Common Murre	http://www.wikidata.org/entity/Q41803	gram	108.0
Q25421	169779	http://www.wikidata.org/entity/Q25421	Little Grebe	http://www.wikidata.org/entity/Q41803	gram	13.7
Q179359	169145	http://www.wikidata.org/entity/Q179359	Steppe Eagle	http://www.wikidata.org/entity/Q11570	gram	2987.0
Q457477	168249	http://www.wikidata.org/entity/Q457477	whooping crane	http://www.wikidata.org/entity/Q11570	gram	7497.0
Q733375	167914	http://www.wikidata.org/entity/Q733375	Trumpeter Swan	http://www.wikidata.org/entity/Q11570	gram	11400.0
Q25572	167475	http://www.wikidata.org/entity/Q25572	Hen Harrier	http://www.wikidata.org/entity/Q41803	gram	527.0
Q839834	166497	http://www.wikidata.org/entity/Q839834	Rose-breasted Grosbeak	http://www.wikidata.org/entity/Q41803	gram	44.0
Q322141	165801	http://www.wikidata.org/entity/Q322141	Barbary sheep	http://www.wikidata.org/entity/Q11570	gram	4500.0
Q178821	165645	http://www.wikidata.org/entity/Q178821	Black-winged Stilt	http://www.wikidata.org/entity/Q41803	gram	160.0
Q217494	165301	http://www.wikidata.org/entity/Q217494	Macaroni Penguin	http://www.wikidata.org/entity/Q11570	gram	4985.0
Q190154	164842	http://www.wikidata.org/entity/Q190154	Addax nasomaculatus	http://www.wikidata.org/entity/Q11570	gram	112500.0
Q25678	164048	http://www.wikidata.org/entity/Q25678	Eurasian Wryneck	http://www.wikidata.org/entity/Q41803	gram	37.0
Q266761	163194	http://www.wikidata.org/entity/Q266761	Oriental Magpie Robin	http://www.wikidata.org/entity/Q41803	gram	36.0
Q207831	162517	http://www.wikidata.org/entity/Q207831	European Crested Tit	http://www.wikidata.org/entity/Q41803	gram	1.31
Q603875	159655	http://www.wikidata.org/entity/Q603875	Fischer's Lovebird	http://www.wikidata.org/entity/Q41803	gram	3.6
Q29865	159376	http://www.wikidata.org/entity/Q29865	Common Goldeneye	http://www.wikidata.org/entity/Q11570	gram	1000.0
Q267514	159104	http://www.wikidata.org/entity/Q267514	southern tamandua	http://www.wikidata.org/entity/Q11570	gram	4800.0
Q524799	156301	http://www.wikidata.org/entity/Q524799	House Wren	http://www.wikidata.org/entity/Q41803	gram	11.5
Q335992	154401	http://www.wikidata.org/entity/Q335992	Grey Crowned Crane	http://www.wikidata.org/entity/Q41803	gram	152.0
Q1235711	152010	http://www.wikidata.org/entity/Q1235711	Lepidodactylus lugubris	http://www.wikidata.org/entity/Q41803	gram	1.45
Q191155	151062	http://www.wikidata.org/entity/Q191155	Eurasian Pygmy Owlet	http://www.wikidata.org/entity/Q41803	gram	73.0
Q501733	149086	http://www.wikidata.org/entity/Q501733	Martial Eagle	http://www.wikidata.org/entity/Q41803	gram	182.0
Q271459	148748	http://www.wikidata.org/entity/Q271459	Mustela sibirica	http://www.wikidata.org/entity/Q41803	gram	735.0
Q667540	148085	http://www.wikidata.org/entity/Q667540	Australian White Ibis	http://www.wikidata.org/entity/Q11570	gram	2006.0
Q178811	147011	http://www.wikidata.org/entity/Q178811	Glossy Ibis	http://www.wikidata.org/entity/Q41803	gram	633.0
Q831597	146142	http://www.wikidata.org/entity/Q831597	Gray Catbird	http://www.wikidata.org/entity/Q41803	gram	39.6
Q937201	146013	http://www.wikidata.org/entity/Q937201	Eaton's Pintail	http://www.wikidata.org/entity/Q41803	gram	497.0
Q192817	145797	http://www.wikidata.org/entity/Q192817	Bearded Reeding	http://www.wikidata.org/entity/Q41803	gram	15.3
Q26603	145719	http://www.wikidata.org/entity/Q26603	Tundra Swan	http://www.wikidata.org/entity/Q11570	gram	7258.0
Q55111925	145346	http://www.wikidata.org/entity/Q55111925	Gyps rueppelli	http://www.wikidata.org/entity/Q11570	gram	7570.0
Q234722	143340	http://www.wikidata.org/entity/Q234722	Bonelli's Eagle	http://www.wikidata.org/entity/Q11570	gram	2560.0
Q25450	142544	http://www.wikidata.org/entity/Q25450	Northern Pintail	http://www.wikidata.org/entity/Q11570	gram	1025.0
Q184508	141224	http://www.wikidata.org/entity/Q184508	Great Grey Shrike	http://www.wikidata.org/entity/Q41803	gram	63.4
Q1319774	140712	http://www.wikidata.org/entity/Q1319774	Baya Weaver	http://www.wikidata.org/entity/Q41803	gram	25.0
Q208714	140628	http://www.wikidata.org/entity/Q208714	Brown Pelican	http://www.wikidata.org/entity/Q11570	gram	3702.0
Q852731	139510	http://www.wikidata.org/entity/Q852731	Rufous Hornero	http://www.wikidata.org/entity/Q41803	gram	53.0
Q28122714	137053	http://www.wikidata.org/entity/Q28122714	Ruff	http://www.wikidata.org/entity/Q41803	gram	170.0
Q152144	136732	http://www.wikidata.org/entity/Q152144	Blue Rock Thrush	http://www.wikidata.org/entity/Q41803	gram	5.95
Q217497	136664	http://www.wikidata.org/entity/Q217497	African Fish Eagle	http://www.wikidata.org/entity/Q11570	gram	3400.0
Q185099	136354	http://www.wikidata.org/entity/Q185099	Water Rail	http://www.wikidata.org/entity/Q41803	gram	125.0
Q171360	135789	http://www.wikidata.org/entity/Q171360	Eurasian Spoonbill	http://www.wikidata.org/entity/Q41803	gram	76.0
Q27075595	135736	http://www.wikidata.org/entity/Q27075595	White-cheeked Starling	http://www.wikidata.org/entity/Q41803	gram	83.0
Q1062485	135002	http://www.wikidata.org/entity/Q1062485	Purple Martin	http://www.wikidata.org/entity/Q41803	gram	48.0
Q949603	134010	http://www.wikidata.org/entity/Q949603	Pied Crow	http://www.wikidata.org/entity/Q41803	gram	21.8
Q507383	133760	http://www.wikidata.org/entity/Q507383	House Crow	http://www.wikidata.org/entity/Q41803	gram	317.0
Q180835	133574	http://www.wikidata.org/entity/Q180835	Great Reed Warbler	http://www.wikidata.org/entity/Q41803	gram	3.15
Q132606	133166	http://www.wikidata.org/entity/Q132606	Homotherium	http://www.wikidata.org/entity/Q11570	gram	190000.0
Q229408	133012	http://www.wikidata.org/entity/Q229408	Lesser Kestrel	http://www.wikidata.org/entity/Q41803	gram	170.0
Q25761	131952	http://www.wikidata.org/entity/Q25761	Common Shelduck	http://www.wikidata.org/entity/Q11570	gram	1261.0
Q647512	131131	http://www.wikidata.org/entity/Q647512	Magnificent Frigatebird	http://www.wikidata.org/entity/Q41803	gram	88.0
Q838607	130916	http://www.wikidata.org/entity/Q838607	Tufted Puffin	http://www.wikidata.org/entity/Q41803	gram	774.0
Q569535	130270	http://www.wikidata.org/entity/Q569535	Red-bellied Woodpecker	http://www.wikidata.org/entity/Q41803	gram	77.3
Q669634	129909	http://www.wikidata.org/entity/Q669634	Kagu	http://www.wikidata.org/entity/Q41803	gram	50.0
Q27674	129688	http://www.wikidata.org/entity/Q27674	Icterine Warbler	http://www.wikidata.org/entity/Q41803	gram	1.7
Q143313	129260	http://www.wikidata.org/entity/Q143313	Tree Pipit	http://www.wikidata.org/entity/Q41803	gram	25.0
Q94533	129199	http://www.wikidata.org/entity/Q94533	Taiwan Blue Magpie	http://www.wikidata.org/entity/Q41803	gram	235.0
Q320193	128750	http://www.wikidata.org/entity/Q320193	Brown Booby	http://www.wikidata.org/entity/Q11570	gram	1344.0
Q1052043	128380	http://www.wikidata.org/entity/Q1052043	Red-shouldered Hawk	http://www.wikidata.org/entity/Q41803	gram	701.0
Q27074911	127303	http://www.wikidata.org/entity/Q27074911	Downy Woodpecker	http://www.wikidata.org/entity/Q41803	gram	28.0
Q18864	126868	http://www.wikidata.org/entity/Q18864	Bar-tailed Godwit	http://www.wikidata.org/entity/Q41803	gram	354.0
Q41489	126448	http://www.wikidata.org/entity/Q41489	Calotes versicolor	http://www.wikidata.org/entity/Q41803	gram	48.1
Q1586890	125662	http://www.wikidata.org/entity/Q1586890	Shiny Cowbird	http://www.wikidata.org/entity/Q41803	gram	40.0
Q191125	125583	http://www.wikidata.org/entity/Q191125	Bar-headed Goose	http://www.wikidata.org/entity/Q11570	gram	2505.0
Q244300	125501	http://www.wikidata.org/entity/Q244300	pygmy sperm whale	http://www.wikidata.org/entity/Q11570	gram	417000.0
Q26742	124892	http://www.wikidata.org/entity/Q26742	Common Pochard	http://www.wikidata.org/entity/Q41803	gram	66.0
Q589171	124465	http://www.wikidata.org/entity/Q589171	American White Ibis	http://www.wikidata.org/entity/Q11570	gram	1036.0
Q45974	124093	http://www.wikidata.org/entity/Q45974	White-bellied Sea Eagle	http://www.wikidata.org/entity/Q11570	gram	3330.0
Q686287	121980	http://www.wikidata.org/entity/Q686287	Kori Bustard	http://www.wikidata.org/entity/Q41803	gram	158.0
Q688641	121748	http://www.wikidata.org/entity/Q688641	Southern Rockhopper Penguin	http://www.wikidata.org/entity/Q11570	gram	2470.0
Q754863	121607	http://www.wikidata.org/entity/Q754863	Red-legged Partridge	http://www.wikidata.org/entity/Q41803	gram	20.1
Q751036	121260	http://www.wikidata.org/entity/Q751036	Rhinoceros Hornbill	http://www.wikidata.org/entity/Q11570	gram	2580.0
Q591640	121193	http://www.wikidata.org/entity/Q591640	Crowned Eagle	http://www.wikidata.org/entity/Q11570	gram	3937.0
Q31354	120280	http://www.wikidata.org/entity/Q31354	Swan Goose	http://www.wikidata.org/entity/Q11570	gram	3500.0
Q27075477	120274	http://www.wikidata.org/entity/Q27075477	Wood Warbler	http://www.wikidata.org/entity/Q41803	gram	10.0
Q247142	119469	http://www.wikidata.org/entity/Q247142	black-tailed prairie dog	http://www.wikidata.org/entity/Q41803	gram	15.0
Q27227	119450	http://www.wikidata.org/entity/Q27227	Black-winged kite	http://www.wikidata.org/entity/Q41803	gram	21.0
Q469908	119225	http://www.wikidata.org/entity/Q469908	American pika	http://www.wikidata.org/entity/Q41803	gram	148.5
Q564265	118956	http://www.wikidata.org/entity/Q564265	Anna's Hummingbird	http://www.wikidata.org/entity/Q41803	gram	4.3
Q39192	117691	http://www.wikidata.org/entity/Q39192	Stabijhoun	http://www.wikidata.org/entity/Q11570	gram	27000.0
Q27160	117533	http://www.wikidata.org/entity/Q27160	Lesser Black-backed Gull	http://www.wikidata.org/entity/Q41803	gram	880.0
Q1052814	116126	http://www.wikidata.org/entity/Q1052814	Hoffmann's Two-toed Sloth	http://www.wikidata.org/entity/Q41803	gram	397.0
Q18841	116103	http://www.wikidata.org/entity/Q18841	Black-tailed Godwit	http://www.wikidata.org/entity/Q41803	gram	315.0
Q248086	115503	http://www.wikidata.org/entity/Q248086	Long-billed Vulture	http://www.wikidata.org/entity/Q11570	gram	5515.0
Q578174	114951	http://www.wikidata.org/entity/Q578174	Red-headed Woodpecker	http://www.wikidata.org/entity/Q41803	gram	71.6
Q27236	114099	http://www.wikidata.org/entity/Q27236	Sedge Warbler	http://www.wikidata.org/entity/Q41803	gram	1.65
Q184834	113415	http://www.wikidata.org/entity/Q184834	Eurasian Thick-knee	http://www.wikidata.org/entity/Q41803	gram	42.0
Q643836	112182	http://www.wikidata.org/entity/Q643836	Red-billed Chough	http://www.wikidata.org/entity/Q41803	gram	312.0
Q288485	111593	http://www.wikidata.org/entity/Q288485	Zebra Dove	http://www.wikidata.org/entity/Q41803	gram	47.0
Q160488	110105	http://www.wikidata.org/entity/Q160488	Purple Heron	http://www.wikidata.org/entity/Q41803	gram	51.0
Q842599	109396	http://www.wikidata.org/entity/Q842599	Song Sparrow	http://www.wikidata.org/entity/Q41803	gram	24.0
Q997708	109133	http://www.wikidata.org/entity/Q997708	Venezuelan Troupial	http://www.wikidata.org/entity/Q41803	gram	77.0
Q26691	108306	http://www.wikidata.org/entity/Q26691	Red-throated Diver	http://www.wikidata.org/entity/Q11570	gram	1729.0
Q182971	107558	http://www.wikidata.org/entity/Q182971	Booted Eagle	http://www.wikidata.org/entity/Q41803	gram	975.0
Q155869	107533	http://www.wikidata.org/entity/Q155869	Whinchat	http://www.wikidata.org/entity/Q41803	gram	2.06
Q263706	106441	http://www.wikidata.org/entity/Q263706	swift fox	http://www.wikidata.org/entity/Q11570	gram	2400.0
Q26147	105547	http://www.wikidata.org/entity/Q26147	Pied Avocet	http://www.wikidata.org/entity/Q41803	gram	31.7
Q26574	104466	http://www.wikidata.org/entity/Q26574	Montagu’s Harrier	http://www.wikidata.org/entity/Q41803	gram	370.0
Q115452	104425	http://www.wikidata.org/entity/Q115452	European Shag	http://www.wikidata.org/entity/Q11570	gram	1948.0
Q836833	104035	http://www.wikidata.org/entity/Q836833	Spotless Starling	http://www.wikidata.org/entity/Q41803	gram	95.4
Q26452	103486	http://www.wikidata.org/entity/Q26452	Bean Goose	http://www.wikidata.org/entity/Q11570	gram	3198.0
Q692664	102874	http://www.wikidata.org/entity/Q692664	Tamias striatus	http://www.wikidata.org/entity/Q41803	gram	102.5
Q667778	102698	http://www.wikidata.org/entity/Q667778	Southern Brown Kiwi	http://www.wikidata.org/entity/Q11570	gram	2535.0
Q609283	101799	http://www.wikidata.org/entity/Q609283	Rufous-bellied Thrush	http://www.wikidata.org/entity/Q41803	gram	5.8
Q228125	101754	http://www.wikidata.org/entity/Q228125	Bananaquit	http://www.wikidata.org/entity/Q41803	gram	1.44
Q26407	101558	http://www.wikidata.org/entity/Q26407	Rough-legged Buzzard	http://www.wikidata.org/entity/Q11570	gram	1027.0
Q747372	101490	http://www.wikidata.org/entity/Q747372	Sage Grouse	http://www.wikidata.org/entity/Q11570	gram	3200.0
Q26956	101418	http://www.wikidata.org/entity/Q26956	Meadow Pipit	http://www.wikidata.org/entity/Q41803	gram	2.06
Q495144	100528	http://www.wikidata.org/entity/Q495144	Lesser Cuckoo	http://www.wikidata.org/entity/Q41803	gram	2.75
Q179625	100476	http://www.wikidata.org/entity/Q179625	Red-footed Falcon	http://www.wikidata.org/entity/Q41803	gram	167.0
Q217122	100332	http://www.wikidata.org/entity/Q217122	Red-footed Booby	http://www.wikidata.org/entity/Q11570	gram	1068.0
Q304434	99965	http://www.wikidata.org/entity/Q304434	Grey Junglefowl	http://www.wikidata.org/entity/Q41803	gram	965.0
Q735190	99169	http://www.wikidata.org/entity/Q735190	American White Pelican	http://www.wikidata.org/entity/Q11570	gram	6920.0
