Entity	QRank	island	islandLabel	No_islandArea	unitLabel
Q385313	167615	http://www.wikidata.org/entity/Q385313	Ōkunoshima	700000.0	square metre
Q1061269	167025	http://www.wikidata.org/entity/Q1061269	Palawan	12189000000.0	square metre
Q258701	166857	http://www.wikidata.org/entity/Q258701	Gardiners Island	13430000.0	square metre
Q211873	166415	http://www.wikidata.org/entity/Q211873	Isle of Arran	432000000.0	square metre
Q1081204	166174	http://www.wikidata.org/entity/Q1081204	Hainan Island	33210000000.0	square metre
Q638407	165588	http://www.wikidata.org/entity/Q638407	St. Lawrence Island	5135000000.0	square metre
Q194364	164997	http://www.wikidata.org/entity/Q194364	Bear Island	178000000.0	square metre
Q673400	164881	http://www.wikidata.org/entity/Q673400	Moorea	133500000.0	square metre
Q115027	164842	http://www.wikidata.org/entity/Q115027	Isla de la Juventud	2419000000.0	square metre
Q989803	164818	http://www.wikidata.org/entity/Q989803	Enoshima	380000.0	square metre
Q209784	164572	http://www.wikidata.org/entity/Q209784	Pag	285000000.0	square metre
Q203169	164510	http://www.wikidata.org/entity/Q203169	Montecristo	10390000.0	square metre
Q319836	164333	http://www.wikidata.org/entity/Q319836	Pohnpei	372000000.0	square metre
Q52650	162582	http://www.wikidata.org/entity/Q52650	Cabrera	15690000.0	square metre
Q202780	162498	http://www.wikidata.org/entity/Q202780	Peter I Island	243000000.0	square metre
Q203767	161994	http://www.wikidata.org/entity/Q203767	Vis	90300000.0	square metre
Q186841	161826	http://www.wikidata.org/entity/Q186841	Devon Island	55247000000.0	square metre
Q3127	161445	http://www.wikidata.org/entity/Q3127	Föhr	82820000.0	square metre
Q870844	160931	http://www.wikidata.org/entity/Q870844	Sentosa	5000000.0	square metre
Q379759	160486	http://www.wikidata.org/entity/Q379759	Henderson Island	37300000.0	square metre
Q111444	159895	http://www.wikidata.org/entity/Q111444	Isle of Mull	886000000.0	square metre
Q22982	158125	http://www.wikidata.org/entity/Q22982	Yeouido	8400000.0	square metre
Q238752	157757	http://www.wikidata.org/entity/Q238752	Barbuda	161000000.0	square metre
Q11667995	157302	http://www.wikidata.org/entity/Q11667995	Mageshima	8200000.0	square metre
Q701264	156799	http://www.wikidata.org/entity/Q701264	Taiping Island	460000.0	square metre
Q206368	156516	http://www.wikidata.org/entity/Q206368	Sumba Island	10711000000.0	square metre
Q844667	156165	http://www.wikidata.org/entity/Q844667	Vozrozhdeniya island	550000000.0	square metre
Q216752	155978	http://www.wikidata.org/entity/Q216752	Flores Island	144000000.0	square metre
Q598889	155366	http://www.wikidata.org/entity/Q598889	Tiran Island	80000000.0	square metre
Q747129	154412	http://www.wikidata.org/entity/Q747129	Necker Island	299467.3752576	square metre
Q4526612	154118	http://www.wikidata.org/entity/Q4526612	Sri Lanka	67655000000.0	square metre
Q211285	154061	http://www.wikidata.org/entity/Q211285	Tinos	196984000.0	square metre
Q194215	153771	http://www.wikidata.org/entity/Q194215	Amsterdam Islands	55000000.0	square metre
Q210371	152799	http://www.wikidata.org/entity/Q210371	Kangaroo Island	4374000000.0	square metre
Q234208	152217	http://www.wikidata.org/entity/Q234208	Tromelin Island	800000.0	square metre
Q210811	152198	http://www.wikidata.org/entity/Q210811	Pico Island	447000000.0	square metre
Q217362	150899	http://www.wikidata.org/entity/Q217362	Severny Island	47079000000.0	square metre
Q3136	150658	http://www.wikidata.org/entity/Q3136	Amrum	20460000.0	square metre
Q1043128	150514	http://www.wikidata.org/entity/Q1043128	Shikotan	247650000.0	square metre
Q884674	149919	http://www.wikidata.org/entity/Q884674	Block Island	25200000.0	square metre
Q193264	149292	http://www.wikidata.org/entity/Q193264	Marajó	40100000000.0	square metre
Q158129	149068	http://www.wikidata.org/entity/Q158129	Victoria Island	217291000000.0	square metre
Q13280	148989	http://www.wikidata.org/entity/Q13280	Cres	405780000.0	square metre
Q208011	148849	http://www.wikidata.org/entity/Q208011	Schiermonnikoog	191190000.0	square metre
Q18816	148401	http://www.wikidata.org/entity/Q18816	Margaret Island	965000.0	square metre
Q2099672	148024	http://www.wikidata.org/entity/Q2099672	Plum Island	3399359.394816	square metre
Q461578	147901	http://www.wikidata.org/entity/Q461578	Amelia Island	47140000.0	square metre
Q176381	147289	http://www.wikidata.org/entity/Q176381	Adak Island	711180000.0	square metre
Q432124	146005	http://www.wikidata.org/entity/Q432124	Iriomote Island	289280000.0	square metre
Q254495	145541	http://www.wikidata.org/entity/Q254495	St. Martin's Island	8000000.0	square metre
Q1263027	145217	http://www.wikidata.org/entity/Q1263027	Île René-Levasseur	2020000000.0	square metre
Q527809	144725	http://www.wikidata.org/entity/Q527809	Kalymnos	110581000.0	square metre
Q988689	144173	http://www.wikidata.org/entity/Q988689	Elephant Island	558000000.0	square metre
Q211817	143590	http://www.wikidata.org/entity/Q211817	Bozcaada	37600000.0	square metre
Q360141	143443	http://www.wikidata.org/entity/Q360141	Whidbey Island	436000000.0	square metre
Q1274177	143029	http://www.wikidata.org/entity/Q1274177	Yas Island	25000000.0	square metre
Q214109	142891	http://www.wikidata.org/entity/Q214109	Kea	131693000.0	square metre
Q41172	142624	http://www.wikidata.org/entity/Q41172	Ulleungdo	72900000.0	square metre
Q1045820	142355	http://www.wikidata.org/entity/Q1045820	Deception Island	136900000.0	square metre
Q762752	142203	http://www.wikidata.org/entity/Q762752	Fair Isle	7680000.0	square metre
Q1072125	142125	http://www.wikidata.org/entity/Q1072125	Chichijima	23450000.0	square metre
Q1070580	141956	http://www.wikidata.org/entity/Q1070580	Izu Ōshima	90730000.0	square metre
Q7463928	141761	http://www.wikidata.org/entity/Q7463928	Madagascar	587713000000.0	square metre
Q502379	141224	http://www.wikidata.org/entity/Q502379	Lantau Island	146380000.0	square metre
Q208566	141204	http://www.wikidata.org/entity/Q208566	Skyros	209000000.0	square metre
Q2166413	140945	http://www.wikidata.org/entity/Q2166413	Shōdo Island	153250000.0	square metre
Q724394	140364	http://www.wikidata.org/entity/Q724394	Poros	22841000.0	square metre
Q849958	140088	http://www.wikidata.org/entity/Q849958	Graciosa	29050000.0	square metre
Q191750	139674	http://www.wikidata.org/entity/Q191750	Perejil Islet	150000.0	square metre
Q989883	139455	http://www.wikidata.org/entity/Q989883	Büyükada	5400000.0	square metre
Q928075	139267	http://www.wikidata.org/entity/Q928075	Corregidor	5490000.0	square metre
Q248212	139195	http://www.wikidata.org/entity/Q248212	Barren Island	8000000.0	square metre
Q7193206	138981	http://www.wikidata.org/entity/Q7193206	Pig Beach	900000.0	square metre
Q585317	138318	http://www.wikidata.org/entity/Q585317	Rottnest Island	19000000.0	square metre
Q213895	137487	http://www.wikidata.org/entity/Q213895	Gavdos	27000000.0	square metre
Q1591501	137344	http://www.wikidata.org/entity/Q1591501	Swaraj Dweep	113930000.0	square metre
Q1999825	136478	http://www.wikidata.org/entity/Q1999825	Norman's Cay	3000000.0	square metre
Q494914	136386	http://www.wikidata.org/entity/Q494914	Iki Island	133920000.0	square metre
Q1330558	136184	http://www.wikidata.org/entity/Q1330558	Nosy Be	290300000.0	square metre
Q1141700	136107	http://www.wikidata.org/entity/Q1141700	Eleuthera	518000000.0	square metre
Q1150673	136057	http://www.wikidata.org/entity/Q1150673	Penang Island	293000000.0	square metre
Q701647	134696	http://www.wikidata.org/entity/Q701647	Orchid Island	48389200.0	square metre
Q497321	134063	http://www.wikidata.org/entity/Q497321	Linosa	5450000.0	square metre
Q324812	133042	http://www.wikidata.org/entity/Q324812	Lundy	4250000.0	square metre
Q3405693	132514	http://www.wikidata.org/entity/Q3405693	Sark	5500000.0	square metre
Q21191	131635	http://www.wikidata.org/entity/Q21191	Rømø	128860000.0	square metre
Q112031	131058	http://www.wikidata.org/entity/Q112031	São Vicente	227000000.0	square metre
Q4283228	131032	http://www.wikidata.org/entity/Q4283228	Astola Island	6700000.0	square metre
Q650583	130739	http://www.wikidata.org/entity/Q650583	Gruinard Island	1960000.0	square metre
Q426893	130614	http://www.wikidata.org/entity/Q426893	Leros	54052000.0	square metre
Q226221	130594	http://www.wikidata.org/entity/Q226221	Lido di Venezia	4000000.0	square metre
Q581154	130015	http://www.wikidata.org/entity/Q581154	La Digue	9810000.0	square metre
Q771765	129892	http://www.wikidata.org/entity/Q771765	Tioman Island	136000000.0	square metre
Q531734	129740	http://www.wikidata.org/entity/Q531734	Angel Island	3100000.0	square metre
Q492133	129234	http://www.wikidata.org/entity/Q492133	Antipaxos	5000000.0	square metre
Q11661371	129160	http://www.wikidata.org/entity/Q11661371	Aoshima	490000.0	square metre
Q1049578	129076	http://www.wikidata.org/entity/Q1049578	Gogland	21000000.0	square metre
Q685318	128288	http://www.wikidata.org/entity/Q685318	Mactan	65000000.0	square metre
Q737624	128279	http://www.wikidata.org/entity/Q737624	Vieques	136000000.0	square metre
Q217262	127871	http://www.wikidata.org/entity/Q217262	Santa Maria Island	97180000.0	square metre
Q1147435	126981	http://www.wikidata.org/entity/Q1147435	Isle of Bute	122170000.0	square metre
Q545404	126739	http://www.wikidata.org/entity/Q545404	Tiber Island	18000.0	square metre
Q224086	126309	http://www.wikidata.org/entity/Q224086	Kahoolawe	115500000.0	square metre
Q1339113	125564	http://www.wikidata.org/entity/Q1339113	Saona Island	110000000.0	square metre
Q292516	125456	http://www.wikidata.org/entity/Q292516	Levant Island	9000000.0	square metre
Q785760	125292	http://www.wikidata.org/entity/Q785760	Phillip Island	100700000.0	square metre
Q1192720	125207	http://www.wikidata.org/entity/Q1192720	Nisida	700000.0	square metre
Q332359	124841	http://www.wikidata.org/entity/Q332359	Panay	12011000000.0	square metre
Q210636	124764	http://www.wikidata.org/entity/Q210636	Príncipe	136000000.0	square metre
Q1720887	124692	http://www.wikidata.org/entity/Q1720887	Kachchatheevu	1150000.0	square metre
Q504449	124401	http://www.wikidata.org/entity/Q504449	Chiloé Island	8478000000.0	square metre
Q575033	124208	http://www.wikidata.org/entity/Q575033	Anticosti Island	7941000000.0	square metre
Q2528002	124197	http://www.wikidata.org/entity/Q2528002	Ramree Island	1350000000.0	square metre
Q208114	123658	http://www.wikidata.org/entity/Q208114	Pianosa	10250000.0	square metre
Q289161	122987	http://www.wikidata.org/entity/Q289161	Assateague Island	63210000.0	square metre
Q231324	122863	http://www.wikidata.org/entity/Q231324	Anjouan	424000000.0	square metre
Q191098	122352	http://www.wikidata.org/entity/Q191098	Comino	3500000.0	square metre
Q993402	121825	http://www.wikidata.org/entity/Q993402	Cat Ba Island	140000000.0	square metre
Q212029	121718	http://www.wikidata.org/entity/Q212029	Sifnos	73000000.0	square metre
Q219608	121457	http://www.wikidata.org/entity/Q219608	Ambon Island	803900000.0	square metre
Q146530	120647	http://www.wikidata.org/entity/Q146530	Hiiumaa	989000000.0	square metre
Q756774	120645	http://www.wikidata.org/entity/Q756774	Olkhon Island	730000000.0	square metre
Q1257783	120640	http://www.wikidata.org/entity/Q1257783	Bajo Nuevo Bank	100000000.0	square metre
Q292354	120362	http://www.wikidata.org/entity/Q292354	Island of Montreal	499190000.0	square metre
Q778565	120193	http://www.wikidata.org/entity/Q778565	Treasure Island	2330989.2993024	square metre
Q233124	119589	http://www.wikidata.org/entity/Q233124	São Tomé Island	855000000.0	square metre
Q2646503	119562	http://www.wikidata.org/entity/Q2646503	Hart Island	531000.0	square metre
Q143246	118273	http://www.wikidata.org/entity/Q143246	King William Island	13111000000.0	square metre
Q1500299	117893	http://www.wikidata.org/entity/Q1500299	Isle of Sheppey	93000000.0	square metre
Q954488	117400	http://www.wikidata.org/entity/Q954488	Corvo Island	17110000.0	square metre
Q1334492	116926	http://www.wikidata.org/entity/Q1334492	Marie-Galante	171000000.0	square metre
Q208664	116030	http://www.wikidata.org/entity/Q208664	Pemba Island	890000000.0	square metre
Q1568935	115741	http://www.wikidata.org/entity/Q1568935	Migingo Island	2000.0	square metre
Q1004693	115245	http://www.wikidata.org/entity/Q1004693	Fårö	114000000.0	square metre
Q743570	114745	http://www.wikidata.org/entity/Q743570	Isla de Alborán	70000.0	square metre
Q767528	114258	http://www.wikidata.org/entity/Q767528	Nisyros	41263000.0	square metre
Q27320	113562	http://www.wikidata.org/entity/Q27320	Porto Santo	43010000.0	square metre
Q209899	112774	http://www.wikidata.org/entity/Q209899	Ross Island	2460000000.0	square metre
Q186367	112581	http://www.wikidata.org/entity/Q186367	Sumbawa Island	14386000000.0	square metre
Q505847	112556	http://www.wikidata.org/entity/Q505847	Salina	26800000.0	square metre
Q211800	112480	http://www.wikidata.org/entity/Q211800	Mindoro	10572000000.0	square metre
Q204412	112457	http://www.wikidata.org/entity/Q204412	Terschelling	674000000.0	square metre
Q1033978	111989	http://www.wikidata.org/entity/Q1033978	Canvey Island	18450000.0	square metre
Q494786	111905	http://www.wikidata.org/entity/Q494786	Ganghwado	302400000.0	square metre
Q108448	111900	http://www.wikidata.org/entity/Q108448	Santiago	991000000.0	square metre
Q216768	111858	http://www.wikidata.org/entity/Q216768	Astypalaia	96420000.0	square metre
Q208198	111630	http://www.wikidata.org/entity/Q208198	Viti Levu	10531000000.0	square metre
Q27600	111335	http://www.wikidata.org/entity/Q27600	Vasilyevsky Island	10900000.0	square metre
Q112232	110699	http://www.wikidata.org/entity/Q112232	Santo Antão	787000000.0	square metre
Q2740733	110690	http://www.wikidata.org/entity/Q2740733	Cunda Island	23000000.0	square metre
Q210396	110418	http://www.wikidata.org/entity/Q210396	Amager	96290000.0	square metre
Q111509	110401	http://www.wikidata.org/entity/Q111509	Jura	367000000.0	square metre
Q41684	109958	http://www.wikidata.org/entity/Q41684	Stewart Island / Rakiura	1746000000.0	square metre
Q1787284	109692	http://www.wikidata.org/entity/Q1787284	Siesta Key	9021255.0	square metre
Q14206042	109667	http://www.wikidata.org/entity/Q14206042	Porto Santo Island	42480000.0	square metre
Q363778	109635	http://www.wikidata.org/entity/Q363778	Lewis and Harris	2086000000.0	square metre
Q212777	109102	http://www.wikidata.org/entity/Q212777	Negros	13075000000.0	square metre
Q594223	108320	http://www.wikidata.org/entity/Q594223	Kitakyushu Airport	3730000.0	square metre
Q704637	108259	http://www.wikidata.org/entity/Q704637	Ernst Thälmann Island	7500000.0	square metre
Q377802	107619	http://www.wikidata.org/entity/Q377802	Arwad	200000.0	square metre
Q175741	107449	http://www.wikidata.org/entity/Q175741	Andros	381398000.0	square metre
Q1858111	107265	http://www.wikidata.org/entity/Q1858111	Monuriki	400000.0	square metre
Q1284886	106645	http://www.wikidata.org/entity/Q1284886	Tuzla Island	3500000.0	square metre
Q999988	106277	http://www.wikidata.org/entity/Q999988	Castaway Cay	4046856.4224	square metre
Q182941	106096	http://www.wikidata.org/entity/Q182941	Inisheer	8000000.0	square metre
Q271901	105532	http://www.wikidata.org/entity/Q271901	Banaba Island	6000000.0	square metre
Q219737	105464	http://www.wikidata.org/entity/Q219737	Samar	13428800000.0	square metre
Q847008	105459	http://www.wikidata.org/entity/Q847008	Raiatea	175000000.0	square metre
Q217214	104765	http://www.wikidata.org/entity/Q217214	Serifos	74331000.0	square metre
Q1369095	104539	http://www.wikidata.org/entity/Q1369095	Ilha Grande	193000000.0	square metre
Q1050891	104445	http://www.wikidata.org/entity/Q1050891	Nikumaroro	4100000.0	square metre
Q346141	104397	http://www.wikidata.org/entity/Q346141	Ada Kaleh	800000.0	square metre
Q379656	104330	http://www.wikidata.org/entity/Q379656	Saint Vincent	345000000.0	square metre
Q211034	104276	http://www.wikidata.org/entity/Q211034	île Saint-Louis	110000.0	square metre
Q740149	103262	http://www.wikidata.org/entity/Q740149	Södermalm	5710000.0	square metre
Q1972381	103212	http://www.wikidata.org/entity/Q1972381	Orcas Island	148406318.7222528	square metre
Q654105	102905	http://www.wikidata.org/entity/Q654105	Panarea	3340000.0	square metre
Q495476	102835	http://www.wikidata.org/entity/Q495476	Rishiri Island	182080000.0	square metre
Q94762	102638	http://www.wikidata.org/entity/Q94762	Yoronjima	20800000.0	square metre
Q1126234	101780	http://www.wikidata.org/entity/Q1126234	Tavolara Island	6000000.0	square metre
