Entity	QRank	item	itemLabel	unitLabel	unit	maxHeight
Q4704024	4595	http://www.wikidata.org/entity/Q4704024	Al Hekma Tower	metre	http://www.wikidata.org/entity/Q11573	282.0
Q7120580	4587	http://www.wikidata.org/entity/Q7120580	mTower	metre	http://www.wikidata.org/entity/Q11573	183.0
Q21600725	4555	http://www.wikidata.org/entity/Q21600725	Point Bornova	metre	http://www.wikidata.org/entity/Q11573	193.0
Q24836619	4551	http://www.wikidata.org/entity/Q24836619	Ruentex Nangang Station Complex	metre	http://www.wikidata.org/entity/Q11573	138.3
Q1787863	4548	http://www.wikidata.org/entity/Q1787863	Olympia Centre	metre	http://www.wikidata.org/entity/Q11573	221.0
Q1139123	4541	http://www.wikidata.org/entity/Q1139123	Dalian Eton Center	metre	http://www.wikidata.org/entity/Q11573	383.2
Q110407965	4533	http://www.wikidata.org/entity/Q110407965	Tours Odyssey	metre	http://www.wikidata.org/entity/Q11573	187.0
Q117319808	4524	http://www.wikidata.org/entity/Q117319808	Category:Seed Cube Changdong	metre	http://www.wikidata.org/entity/Q11573	160.0
Q623517	4494	http://www.wikidata.org/entity/Q623517	Millennium Tower	metre	http://www.wikidata.org/entity/Q11573	285.0
Q531752	4463	http://www.wikidata.org/entity/Q531752	CenterPoint Energy Plaza	metre	http://www.wikidata.org/entity/Q11573	226.0
Q905079	4455	http://www.wikidata.org/entity/Q905079	Chongnyon Hotel	metre	http://www.wikidata.org/entity/Q11573	107.0
Q1710367	4404	http://www.wikidata.org/entity/Q1710367	610 Lexington Avenue	metre	http://www.wikidata.org/entity/Q11573	217.0
Q1128788	4403	http://www.wikidata.org/entity/Q1128788	1600 Smith Street	metre	http://www.wikidata.org/entity/Q11573	223.0
Q2044934	4380	http://www.wikidata.org/entity/Q2044934	PZU Tower in Warsaw	metre	http://www.wikidata.org/entity/Q11573	97.0
Q17986468	4338	http://www.wikidata.org/entity/Q17986468	Four Seasons Hotel & Private Residences, One Dalton Street	meter	http://www.wikidata.org/entity/Q3710	226.16159276282903
Q3567194	4316	http://www.wikidata.org/entity/Q3567194	Wells Fargo Tower	metre	http://www.wikidata.org/entity/Q11573	138.38
Q5309993	4280	http://www.wikidata.org/entity/Q5309993	DuMont Building	metre	http://www.wikidata.org/entity/Q11573	162.0
Q10887962	4272	http://www.wikidata.org/entity/Q10887962	Hsin Ji Building	metre	http://www.wikidata.org/entity/Q11573	100.0
Q3572455	4267	http://www.wikidata.org/entity/Q3572455	Yokkaichi Port Building	metre	http://www.wikidata.org/entity/Q11573	100.0
Q5805111	4255	http://www.wikidata.org/entity/Q5805111	Diamond Tower	metre	http://www.wikidata.org/entity/Q11573	115.0
Q22119493	4240	http://www.wikidata.org/entity/Q22119493	TNC TV Building	metre	http://www.wikidata.org/entity/Q11573	100.0
Q1383020	4188	http://www.wikidata.org/entity/Q1383020	125 High Street	metre	http://www.wikidata.org/entity/Q11573	138.0
Q3756298	4113	http://www.wikidata.org/entity/Q3756298	China Online Centre	metre	http://www.wikidata.org/entity/Q11573	215.0
Q870916	4090	http://www.wikidata.org/entity/Q870916	SV-Hochhaus	metre	http://www.wikidata.org/entity/Q11573	99.95
Q8017288	4083	http://www.wikidata.org/entity/Q8017288	William R. Snodgrass Tennessee Tower	metre	http://www.wikidata.org/entity/Q11573	138.0
Q1639792	4060	http://www.wikidata.org/entity/Q1639792	Hyatt Center	metre	http://www.wikidata.org/entity/Q11573	207.0
Q2936910	4042	http://www.wikidata.org/entity/Q2936910	201 Portage	metre	http://www.wikidata.org/entity/Q11573	128.0
Q2902481	4012	http://www.wikidata.org/entity/Q2902481	Neve Tzedek Tower	metre	http://www.wikidata.org/entity/Q11573	147.0
Q471340	4007	http://www.wikidata.org/entity/Q471340	Messe Torhaus	metre	http://www.wikidata.org/entity/Q11573	117.0
Q61989411	4001	http://www.wikidata.org/entity/Q61989411	Category:Widok Towers	metre	http://www.wikidata.org/entity/Q11573	95.0
Q85885033	3997	http://www.wikidata.org/entity/Q85885033	Oman TiT	metre	http://www.wikidata.org/entity/Q11573	130.0
Q471336	3986	http://www.wikidata.org/entity/Q471336	Garden Tower	metre	http://www.wikidata.org/entity/Q11573	127.0
Q6353197	3966	http://www.wikidata.org/entity/Q6353197	Han-Lai New World Center	metre	http://www.wikidata.org/entity/Q11573	186.0
Q48928809	3941	http://www.wikidata.org/entity/Q48928809	Farglory 95rich	metre	http://www.wikidata.org/entity/Q11573	184.4
Q1633806	3902	http://www.wikidata.org/entity/Q1633806	Hudson's Bay Centre	metre	http://www.wikidata.org/entity/Q11573	135.0
Q1426419	3869	http://www.wikidata.org/entity/Q1426419	The Met	metre	http://www.wikidata.org/entity/Q11573	228.0
Q64352933	3865	http://www.wikidata.org/entity/Q64352933	Q64352933	metre	http://www.wikidata.org/entity/Q11573	88.0
Q1614219	3832	http://www.wikidata.org/entity/Q1614219	Vision Tower	metre	http://www.wikidata.org/entity/Q11573	260.0
Q5035858	3831	http://www.wikidata.org/entity/Q5035858	Capitol Center	metre	http://www.wikidata.org/entity/Q11573	106.4
Q3431400	3800	http://www.wikidata.org/entity/Q3431400	Richardson Building	meter	http://www.wikidata.org/entity/Q3710	124.05969203008983
Q20713758	3797	http://www.wikidata.org/entity/Q20713758	One The Elephant	metre	http://www.wikidata.org/entity/Q11573	124.0
Q6836671	3741	http://www.wikidata.org/entity/Q6836671	Michelangelo Towers	metre	http://www.wikidata.org/entity/Q11573	140.0
Q2673004	3725	http://www.wikidata.org/entity/Q2673004	Dalian International Trade Center	metre	http://www.wikidata.org/entity/Q11573	370.2
Q118640237	3709	http://www.wikidata.org/entity/Q118640237	Hiroshima JP Building	metre	http://www.wikidata.org/entity/Q11573	88.4
Q5677890	3689	http://www.wikidata.org/entity/Q5677890	Harwood Center	metre	http://www.wikidata.org/entity/Q11573	147.2
Q4120778	3687	http://www.wikidata.org/entity/Q4120778	Club Premier	metre	http://www.wikidata.org/entity/Q11573	102.0
Q2882647	3631	http://www.wikidata.org/entity/Q2882647	Bank of Mauritius Tower	metre	http://www.wikidata.org/entity/Q11573	124.0
Q21016092	3620	http://www.wikidata.org/entity/Q21016092	Park Tower at Transbay	metre	http://www.wikidata.org/entity/Q11573	184.0
Q604289	3603	http://www.wikidata.org/entity/Q604289	Longxi International Hotel	metre	http://www.wikidata.org/entity/Q11573	328.0
Q7030865	3597	http://www.wikidata.org/entity/Q7030865	Chapter Spitalfields	metre	http://www.wikidata.org/entity/Q11573	111.9
Q4999689	3586	http://www.wikidata.org/entity/Q4999689	Burnett Plaza	metre	http://www.wikidata.org/entity/Q11573	172.9
Q60763905	3583	http://www.wikidata.org/entity/Q60763905	151 North Franklin	metre	http://www.wikidata.org/entity/Q11573	173.0
Q27975185	3571	http://www.wikidata.org/entity/Q27975185	Loews Hotel Tower	metre	http://www.wikidata.org/entity/Q11573	166.0
Q22964788	3568	http://www.wikidata.org/entity/Q22964788	Rothschild 22 Tower	metre	http://www.wikidata.org/entity/Q11573	126.9
Q7093005	3567	http://www.wikidata.org/entity/Q7093005	One Nashville Place	metre	http://www.wikidata.org/entity/Q11573	109.0
Q98596418	3558	http://www.wikidata.org/entity/Q98596418	Home Life Building	meter	http://www.wikidata.org/entity/Q3710	78.02879750307848
Q153625	3539	http://www.wikidata.org/entity/Q153625	Simpson Tower	metre	http://www.wikidata.org/entity/Q11573	144.0
Q5087204	3523	http://www.wikidata.org/entity/Q5087204	Chase Tower	metre	http://www.wikidata.org/entity/Q11573	114.0
Q83736716	3506	http://www.wikidata.org/entity/Q83736716	DC Tower 3	metre	http://www.wikidata.org/entity/Q11573	110.0
Q1965818	3493	http://www.wikidata.org/entity/Q1965818	Astro Tower	metre	http://www.wikidata.org/entity/Q11573	107.0
Q63434805	3492	http://www.wikidata.org/entity/Q63434805	Aziz Court Imperial	metre	http://www.wikidata.org/entity/Q11573	112.0
Q63434805	3492	http://www.wikidata.org/entity/Q63434805	Aziz Court Imperial	meter	http://www.wikidata.org/entity/Q3710	111.86159642042892
Q15031905	3491	http://www.wikidata.org/entity/Q15031905	15 William	metre	http://www.wikidata.org/entity/Q11573	161.0
Q6559721	3445	http://www.wikidata.org/entity/Q6559721	Amot Atrium Tower	metre	http://www.wikidata.org/entity/Q11573	158.0
Q28003830	3443	http://www.wikidata.org/entity/Q28003830	138 East 50th Street	metre	http://www.wikidata.org/entity/Q11573	245.0
Q4653107	3426	http://www.wikidata.org/entity/Q4653107	ANZ Centre	metre	http://www.wikidata.org/entity/Q11573	151.0
Q11327366	3393	http://www.wikidata.org/entity/Q11327366	Harmony Square	metre	http://www.wikidata.org/entity/Q11573	125.0
Q11878340	3391	http://www.wikidata.org/entity/Q11878340	Elm Place	metre	http://www.wikidata.org/entity/Q11573	191.4
Q430218	3368	http://www.wikidata.org/entity/Q430218	Shanghai Wheelock Square	metre	http://www.wikidata.org/entity/Q11573	298.0
Q30766281	3368	http://www.wikidata.org/entity/Q30766281	Xi An Glory International Financial Center	metre	http://www.wikidata.org/entity/Q11573	350.0
Q234368	3356	http://www.wikidata.org/entity/Q234368	MiMA	metre	http://www.wikidata.org/entity/Q11573	204.0
Q27988500	3331	http://www.wikidata.org/entity/Q27988500	Ghoghnoos Tower	metre	http://www.wikidata.org/entity/Q11573	110.0
Q5945254	3330	http://www.wikidata.org/entity/Q5945254	Huntington Bank Building	metre	http://www.wikidata.org/entity/Q11573	88.09
Q1543292	3304	http://www.wikidata.org/entity/Q1543292	Granville Square	metre	http://www.wikidata.org/entity/Q11573	142.0
Q3365418	3304	http://www.wikidata.org/entity/Q3365418	1450 Brickell	metre	http://www.wikidata.org/entity/Q11573	164.6
Q20949067	3301	http://www.wikidata.org/entity/Q20949067	Belmont Building	metre	http://www.wikidata.org/entity/Q11573	106.0
Q4403620	3288	http://www.wikidata.org/entity/Q4403620	Three International Finance Center	metre	http://www.wikidata.org/entity/Q11573	284.0
Q6395479	3263	http://www.wikidata.org/entity/Q6395479	Kettering Tower	metre	http://www.wikidata.org/entity/Q11573	123.55
Q807955	3245	http://www.wikidata.org/entity/Q807955	Barclay Tower	metre	http://www.wikidata.org/entity/Q11573	205.0
Q4640570	3231	http://www.wikidata.org/entity/Q4640570	555 17th Street	meter	http://www.wikidata.org/entity/Q3710	154.53359505492497
Q6960571	3229	http://www.wikidata.org/entity/Q6960571	Nakheel Tower, Riyadh	metre	http://www.wikidata.org/entity/Q11573	200.0
Q3486922	3226	http://www.wikidata.org/entity/Q3486922	Pacific Gas & Electric Building	metre	http://www.wikidata.org/entity/Q11573	150.0
Q10323861	3216	http://www.wikidata.org/entity/Q10323861	Mansão Margarida Costa Pinto	metre	http://www.wikidata.org/entity/Q11573	154.45
Q7826946	3212	http://www.wikidata.org/entity/Q7826946	Torre Banc de Sabadell	metre	http://www.wikidata.org/entity/Q11573	83.0
Q103964953	3211	http://www.wikidata.org/entity/Q103964953	Q103964953	metre	http://www.wikidata.org/entity/Q11573	106.0
Q1605680	3189	http://www.wikidata.org/entity/Q1605680	Ningbo Center	metre	http://www.wikidata.org/entity/Q11573	409.0
Q16836601	3157	http://www.wikidata.org/entity/Q16836601	Babillon Tower	metre	http://www.wikidata.org/entity/Q11573	170.0
Q7215732	3119	http://www.wikidata.org/entity/Q7215732	Eshkol Tower	metre	http://www.wikidata.org/entity/Q11573	102.0
Q713832	3109	http://www.wikidata.org/entity/Q713832	Wenzhou World Trade Center	metre	http://www.wikidata.org/entity/Q11573	321.9
Q11437225	3098	http://www.wikidata.org/entity/Q11437225	Ōarai Marine Tower	metre	http://www.wikidata.org/entity/Q11573	60.0
Q195212	3066	http://www.wikidata.org/entity/Q195212	Park Tower	metre	http://www.wikidata.org/entity/Q11573	115.0
Q1762378	3038	http://www.wikidata.org/entity/Q1762378	Simcoe Place	metre	http://www.wikidata.org/entity/Q11573	148.0
Q20639521	3015	http://www.wikidata.org/entity/Q20639521	Inquirer Building	meter	http://www.wikidata.org/entity/Q3710	103.63199668377612
Q6455644	3005	http://www.wikidata.org/entity/Q6455644	L'Avenue	metre	http://www.wikidata.org/entity/Q11573	184.0
Q1076164	2988	http://www.wikidata.org/entity/Q1076164	Chongqing World Trade Center	metre	http://www.wikidata.org/entity/Q11573	283.0
Q18413966	2974	http://www.wikidata.org/entity/Q18413966	Chongqing IFS T1	metre	http://www.wikidata.org/entity/Q11573	316.0
Q66809937	2966	http://www.wikidata.org/entity/Q66809937	Altus House	metre	http://www.wikidata.org/entity/Q11573	114.3
Q3567552	2917	http://www.wikidata.org/entity/Q3567552	Westpac House	metre	http://www.wikidata.org/entity/Q11573	132.0
Q2402458	2891	http://www.wikidata.org/entity/Q2402458	Telus Tower	metre	http://www.wikidata.org/entity/Q11573	119.0
Q376658	2879	http://www.wikidata.org/entity/Q376658	The Heritage at Millennium Park	metre	http://www.wikidata.org/entity/Q11573	192.0
Q7863079	2868	http://www.wikidata.org/entity/Q7863079	U.S. Bank Center	meter	http://www.wikidata.org/entity/Q3710	124.05359603028492
Q6351258	2864	http://www.wikidata.org/entity/Q6351258	IFC One Saigon	metre	http://www.wikidata.org/entity/Q11573	195.3
Q463759	2859	http://www.wikidata.org/entity/Q463759	American Commerce Center	metre	http://www.wikidata.org/entity/Q11573	460.0
Q11079345	2837	http://www.wikidata.org/entity/Q11079345	Tuntex Tower	metre	http://www.wikidata.org/entity/Q11573	143.0
Q24191576	2829	http://www.wikidata.org/entity/Q24191576	JW Marriott Edmonton Ice District & Residences	metre	http://www.wikidata.org/entity/Q11573	192.15
Q3533139	2812	http://www.wikidata.org/entity/Q3533139	Tour Neptune	metre	http://www.wikidata.org/entity/Q11573	113.0
Q7981662	2792	http://www.wikidata.org/entity/Q7981662	Wells Fargo Plaza	metre	http://www.wikidata.org/entity/Q11573	90.22
Q19817566	2788	http://www.wikidata.org/entity/Q19817566	Victoria One	metre	http://www.wikidata.org/entity/Q11573	241.0
Q19817552	2778	http://www.wikidata.org/entity/Q19817552	Delta Toronto Hotel	meter	http://www.wikidata.org/entity/Q3710	159.9986588800429
Q3995129	2769	http://www.wikidata.org/entity/Q3995129	Q3995129	metre	http://www.wikidata.org/entity/Q11573	73.0
Q9173980	2757	http://www.wikidata.org/entity/Q9173980	Biurowiec Wojewódzki	metre	http://www.wikidata.org/entity/Q11573	105.0
Q109934109	2741	http://www.wikidata.org/entity/Q109934109	Q109934109	metre	http://www.wikidata.org/entity/Q11573	61.72
Q11715065	2716	http://www.wikidata.org/entity/Q11715065	JM Tower in Warsaw	metre	http://www.wikidata.org/entity/Q11573	92.0
Q19817555	2704	http://www.wikidata.org/entity/Q19817555	Light House Melbourne	metre	http://www.wikidata.org/entity/Q11573	218.0
Q19817555	2704	http://www.wikidata.org/entity/Q19817555	Light House Melbourne	meter	http://www.wikidata.org/entity/Q3710	217.93199302617623
Q48760850	2695	http://www.wikidata.org/entity/Q48760850	Grande Maison Misonoza Tower	metre	http://www.wikidata.org/entity/Q11573	150.0
Q85881509	2674	http://www.wikidata.org/entity/Q85881509	Sunland 41	metre	http://www.wikidata.org/entity/Q11573	160.8
Q1626452	2666	http://www.wikidata.org/entity/Q1626452	Hon Kwok City Center	metre	http://www.wikidata.org/entity/Q11573	329.0
Q7338767	2658	http://www.wikidata.org/entity/Q7338767	Riverview Plaza	metre	http://www.wikidata.org/entity/Q11573	436.0
Q14525619	2654	http://www.wikidata.org/entity/Q14525619	Zaveltoren	metre	http://www.wikidata.org/entity/Q11573	80.0
Q763076	2644	http://www.wikidata.org/entity/Q763076	Shaw Tower	metre	http://www.wikidata.org/entity/Q11573	149.0
Q59382121	2642	http://www.wikidata.org/entity/Q59382121	MO82	metre	http://www.wikidata.org/entity/Q11573	70.0
Q1787391	2636	http://www.wikidata.org/entity/Q1787391	Three First National Plaza	metre	http://www.wikidata.org/entity/Q11573	234.0
Q11301966	2633	http://www.wikidata.org/entity/Q11301966	Cocola Front	metre	http://www.wikidata.org/entity/Q11573	72.9
Q30642135	2623	http://www.wikidata.org/entity/Q30642135	19 Dutch	metre	http://www.wikidata.org/entity/Q11573	231.0
Q1663698	2609	http://www.wikidata.org/entity/Q1663698	The Palace Pier	metre	http://www.wikidata.org/entity/Q11573	138.0
Q1436004	2602	http://www.wikidata.org/entity/Q1436004	Khalid Al Attar Tower 2	metre	http://www.wikidata.org/entity/Q11573	294.0
Q3192583	2597	http://www.wikidata.org/entity/Q3192583	Kanayama Minami Building	metre	http://www.wikidata.org/entity/Q11573	134.5
Q7826967	2593	http://www.wikidata.org/entity/Q7826967	Alfredo Mahou Building	metre	http://www.wikidata.org/entity/Q11573	85.19
Q15219553	2588	http://www.wikidata.org/entity/Q15219553	House of Press	metre	http://www.wikidata.org/entity/Q11573	76.8
Q12043616	2580	http://www.wikidata.org/entity/Q12043616	Palác Vinohrady	metre	http://www.wikidata.org/entity/Q11573	89.0
Q1325540	2565	http://www.wikidata.org/entity/Q1325540	Manulife Place	metre	http://www.wikidata.org/entity/Q11573	146.36
Q1589842	2562	http://www.wikidata.org/entity/Q1589842	Mischek Tower	metre	http://www.wikidata.org/entity/Q11573	110.0
Q273780	2536	http://www.wikidata.org/entity/Q273780	Hydro-Québec Building	metre	http://www.wikidata.org/entity/Q11573	110.0
Q19842934	2518	http://www.wikidata.org/entity/Q19842934	Symbio-City	metre	http://www.wikidata.org/entity/Q11573	447.0
Q105227265	2509	http://www.wikidata.org/entity/Q105227265	Plato Palace	metre	http://www.wikidata.org/entity/Q11573	172.0
Q24191580	2501	http://www.wikidata.org/entity/Q24191580	Edmonton Tower	metre	http://www.wikidata.org/entity/Q11573	129.84
Q691263	2489	http://www.wikidata.org/entity/Q691263	Square Capital Tower	metre	http://www.wikidata.org/entity/Q11573	376.0
Q48929489	2489	http://www.wikidata.org/entity/Q48929489	Pao Huei Solitaire	metre	http://www.wikidata.org/entity/Q11573	160.98
Q5254307	2470	http://www.wikidata.org/entity/Q5254307	Deloitte Centre	metre	http://www.wikidata.org/entity/Q11573	100.0
Q11287995	2457	http://www.wikidata.org/entity/Q11287995	era de	metre	http://www.wikidata.org/entity/Q11573	82.0
Q17228544	2453	http://www.wikidata.org/entity/Q17228544	Gofukucho Tower	metre	http://www.wikidata.org/entity/Q11573	108.8
Q11306787	2449	http://www.wikidata.org/entity/Q11306787	Q11306787	metre	http://www.wikidata.org/entity/Q11573	161.85
Q2944883	2445	http://www.wikidata.org/entity/Q2944883	Le Centre Sheraton Montreal Hotel	metre	http://www.wikidata.org/entity/Q11573	118.0
Q7390199	2445	http://www.wikidata.org/entity/Q7390199	SaS group Tower	metre	http://www.wikidata.org/entity/Q11573	86.0
Q16734197	2441	http://www.wikidata.org/entity/Q16734197	Union Bank Building	metre	http://www.wikidata.org/entity/Q11573	124.0
Q1552767	2428	http://www.wikidata.org/entity/Q1552767	Fortune Center	metre	http://www.wikidata.org/entity/Q11573	309.0
Q6585397	2428	http://www.wikidata.org/entity/Q6585397	Gibor Sport House	metre	http://www.wikidata.org/entity/Q11573	114.0
Q11299774	2428	http://www.wikidata.org/entity/Q11299774	Crossland Oyabe	metre	http://www.wikidata.org/entity/Q11573	118.0
Q2631856	2422	http://www.wikidata.org/entity/Q2631856	520 West 41st Street	meter	http://www.wikidata.org/entity/Q3710	335.27998927104034
Q570717	2410	http://www.wikidata.org/entity/Q570717	1818 Market Street	meter	http://www.wikidata.org/entity/Q3710	152.39999512320017
Q3753845	2390	http://www.wikidata.org/entity/Q3753845	Edificio Kronos	metre	http://www.wikidata.org/entity/Q11573	140.0
Q3995592	2354	http://www.wikidata.org/entity/Q3995592	Torre di Porta Romana	metre	http://www.wikidata.org/entity/Q11573	90.0
Q16691073	2351	http://www.wikidata.org/entity/Q16691073	City Center Plaza	metre	http://www.wikidata.org/entity/Q11573	168.0
Q18125765	2330	http://www.wikidata.org/entity/Q18125765	Huaguoyuan Tower 2	metre	http://www.wikidata.org/entity/Q11573	335.0
Q1076139	2326	http://www.wikidata.org/entity/Q1076139	Chongqing Tall Tower	metre	http://www.wikidata.org/entity/Q11573	431.0
Q2170980	2295	http://www.wikidata.org/entity/Q2170980	Royal Centre	metre	http://www.wikidata.org/entity/Q11573	141.0
Q110787967	2269	http://www.wikidata.org/entity/Q110787967	emCAMPUS	metre	http://www.wikidata.org/entity/Q11573	93.55
Q18745718	2239	http://www.wikidata.org/entity/Q18745718	Tianjin Modern City Office Tower	metre	http://www.wikidata.org/entity/Q11573	338.0
Q1854423	2234	http://www.wikidata.org/entity/Q1854423	Marquis Residences	metre	http://www.wikidata.org/entity/Q11573	207.0
Q7435582	2228	http://www.wikidata.org/entity/Q7435582	Scotia Centre	metre	http://www.wikidata.org/entity/Q11573	155.0
Q18127492	2217	http://www.wikidata.org/entity/Q18127492	Logan Century Center 1	metre	http://www.wikidata.org/entity/Q11573	390.0
Q368017	2204	http://www.wikidata.org/entity/Q368017	Bocom Financial Towers	metre	http://www.wikidata.org/entity/Q11573	265.0
Q2024017	2204	http://www.wikidata.org/entity/Q2024017	One Lujiazui	metre	http://www.wikidata.org/entity/Q11573	269.0
Q2564456	2174	http://www.wikidata.org/entity/Q2564456	Westarkade	metre	http://www.wikidata.org/entity/Q11573	56.0
Q12034791	2169	http://www.wikidata.org/entity/Q12034791	M-Palace	metre	http://www.wikidata.org/entity/Q11573	60.0
Q109439521	2126	http://www.wikidata.org/entity/Q109439521	Q109439521	metre	http://www.wikidata.org/entity/Q11573	226.0
Q11260116	2118	http://www.wikidata.org/entity/Q11260116	Iwaki Marine Tower	metre	http://www.wikidata.org/entity/Q11573	59.99
Q24836571	2114	http://www.wikidata.org/entity/Q24836571	Global Strategy Center	metre	http://www.wikidata.org/entity/Q11573	169.5
Q113000976	2109	http://www.wikidata.org/entity/Q113000976	The Sofia	metre	http://www.wikidata.org/entity/Q11573	86.87
Q16154785	2104	http://www.wikidata.org/entity/Q16154785	222 Second Street	meter	http://www.wikidata.org/entity/Q3710	112.77599639116812
Q16154785	2104	http://www.wikidata.org/entity/Q16154785	222 Second Street	metre	http://www.wikidata.org/entity/Q11573	110.0
Q2278111	2103	http://www.wikidata.org/entity/Q2278111	Chang Fu Jin Mao Tower	metre	http://www.wikidata.org/entity/Q11573	303.0
Q2023965	2092	http://www.wikidata.org/entity/Q2023965	One Cleveland Center	metre	http://www.wikidata.org/entity/Q11573	137.0
Q10303489	2092	http://www.wikidata.org/entity/Q10303489	Edifício do Tribunal de Justiça de São Paulo	metre	http://www.wikidata.org/entity/Q11573	104.0
Q15477116	2092	http://www.wikidata.org/entity/Q15477116	HNA Building	metre	http://www.wikidata.org/entity/Q11573	138.45
Q1708994	2088	http://www.wikidata.org/entity/Q1708994	TC Energy Tower	metre	http://www.wikidata.org/entity/Q11573	177.0
Q2717933	2081	http://www.wikidata.org/entity/Q2717933	Zhongzhou Holdings Financial Center	metre	http://www.wikidata.org/entity/Q11573	303.0
Q11078418	2079	http://www.wikidata.org/entity/Q11078418	Tuntex Highrise Building	metre	http://www.wikidata.org/entity/Q11573	153.0
Q85816146	2074	http://www.wikidata.org/entity/Q85816146	Woodward's 43	metre	http://www.wikidata.org/entity/Q11573	122.3
Q7020873	2062	http://www.wikidata.org/entity/Q7020873	Nexen Building, Calgary	metre	http://www.wikidata.org/entity/Q11573	152.0
Q86674537	2061	http://www.wikidata.org/entity/Q86674537	8 Korfantego Street in Katowice	metre	http://www.wikidata.org/entity/Q11573	56.93
Q744279	2052	http://www.wikidata.org/entity/Q744279	Newport Tower	metre	http://www.wikidata.org/entity/Q11573	161.9
Q4635641	2052	http://www.wikidata.org/entity/Q4635641	360 Main	metre	http://www.wikidata.org/entity/Q11573	117.0
Q60848300	2047	http://www.wikidata.org/entity/Q60848300	Q60848300	metre	http://www.wikidata.org/entity/Q11573	86.0
Q31740311	2046	http://www.wikidata.org/entity/Q31740311	Golden Acre	metre	http://www.wikidata.org/entity/Q11573	110.0
Q24865143	2045	http://www.wikidata.org/entity/Q24865143	Hamarikyu Intercity	metre	http://www.wikidata.org/entity/Q11573	116.15
Q2462375	2044	http://www.wikidata.org/entity/Q2462375	Two Bloor West	metre	http://www.wikidata.org/entity/Q11573	148.0
Q2363313	2026	http://www.wikidata.org/entity/Q2363313	Park Tower Condominiums	metre	http://www.wikidata.org/entity/Q11573	156.0
Q21609056	2001	http://www.wikidata.org/entity/Q21609056	One St. Petersburg	metre	http://www.wikidata.org/entity/Q11573	137.1
Q109546404	1986	http://www.wikidata.org/entity/Q109546404	Lotte Cinema World Tower	metre	http://www.wikidata.org/entity/Q11573	555.0
Q1033771	1982	http://www.wikidata.org/entity/Q1033771	Canterra Tower	metre	http://www.wikidata.org/entity/Q11573	177.0
Q1104353	1965	http://www.wikidata.org/entity/Q1104353	Edmonton House	metre	http://www.wikidata.org/entity/Q11573	121.06
Q2289545	1916	http://www.wikidata.org/entity/Q2289545	Sino-Steel Tower	metre	http://www.wikidata.org/entity/Q11573	358.0
Q56682937	1912	http://www.wikidata.org/entity/Q56682937	Amstel Tower	metre	http://www.wikidata.org/entity/Q11573	100.0
Q20725953	1903	http://www.wikidata.org/entity/Q20725953	Grande Maison Ikeshita the Tower	metre	http://www.wikidata.org/entity/Q11573	152.78
Q39082053	1898	http://www.wikidata.org/entity/Q39082053	Evolution Tower	metre	http://www.wikidata.org/entity/Q11573	217.0
Q4866262	1893	http://www.wikidata.org/entity/Q4866262	Basarab Tower	metre	http://www.wikidata.org/entity/Q11573	114.0
Q104327182	1882	http://www.wikidata.org/entity/Q104327182	L'archipel	metre	http://www.wikidata.org/entity/Q11573	105.69
Q2105997	1870	http://www.wikidata.org/entity/Q2105997	Postbank Tower	metre	http://www.wikidata.org/entity/Q11573	91.59
Q1558596	1868	http://www.wikidata.org/entity/Q1558596	Wuxi IFS	metre	http://www.wikidata.org/entity/Q11573	339.0
Q1805449	1862	http://www.wikidata.org/entity/Q1805449	Torre La Sagrera	metre	http://www.wikidata.org/entity/Q11573	148.0
Q5647541	1859	http://www.wikidata.org/entity/Q5647541	Dacon Building	metre	http://www.wikidata.org/entity/Q11573	96.0
Q1092242	1842	http://www.wikidata.org/entity/Q1092242	Yingli Tower	metre	http://www.wikidata.org/entity/Q11573	285.0
Q2047813	1839	http://www.wikidata.org/entity/Q2047813	Albertcentrum	metre	http://www.wikidata.org/entity/Q11573	82.0
Q2383877	1836	http://www.wikidata.org/entity/Q2383877	TD Canada Trust Tower	metre	http://www.wikidata.org/entity/Q11573	162.0
Q100307841	1835	http://www.wikidata.org/entity/Q100307841	Tianshan Gate of the World Plots 27 and 28	metre	http://www.wikidata.org/entity/Q11573	450.0
Q15549825	1830	http://www.wikidata.org/entity/Q15549825	VietinBank Business Center Office Tower	metre	http://www.wikidata.org/entity/Q11573	363.0
Q16057771	1828	http://www.wikidata.org/entity/Q16057771	88 on Field	metre	http://www.wikidata.org/entity/Q11573	147.0
Q1419300	1825	http://www.wikidata.org/entity/Q1419300	First Canadian Centre	metre	http://www.wikidata.org/entity/Q11573	167.0
Q1623160	1820	http://www.wikidata.org/entity/Q1623160	Shell Centre	metre	http://www.wikidata.org/entity/Q11573	140.0
Q28833	1816	http://www.wikidata.org/entity/Q28833	900 Biscayne Bay	metre	http://www.wikidata.org/entity/Q11573	217.0
Q119271002	1802	http://www.wikidata.org/entity/Q119271002	University Tower	metre	http://www.wikidata.org/entity/Q11573	203.0
Q85880307	1784	http://www.wikidata.org/entity/Q85880307	Continental Engineering Corporation Tower	metre	http://www.wikidata.org/entity/Q11573	140.0
Q3218236	1759	http://www.wikidata.org/entity/Q3218236	Las Olas River House	metre	http://www.wikidata.org/entity/Q11573	137.77
Q11525948	1747	http://www.wikidata.org/entity/Q11525948	Tokyo Court Complex Building	metre	http://www.wikidata.org/entity/Q11573	92.0
